lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3674859371512444,1.380575150777586,0.013089213626341634,1,2,2,0,1,0,0.2698901685792489,0.0927337254902577,0.6373761058304934,0.2550089420229464,0.10940696497652125,0.6355840929005324,0.7301098313207511,0.7449910578770537
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.0240177602401985,0.5641926416454867,-0.45982511859471187,0,2,0,0,0,0,0.36305806272166924,0.24986611411646292,0.38707582306186783,0.6031613898801922,0.2294845783941293,0.1673540316256787,0.6369419371783307,0.396838610019808
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0750865406625794,1.0537899539763553,-0.02129658668622403,0,1,1,0,0,0,0.19849326735383802,0.5279269244297446,0.2735798081164174,0.18367618352430773,0.578857678775029,0.2374661376006632,0.801506732546162,0.8163238163756923
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0750865406625794,1.0414772605062308,-0.033609280156348564,0,1,1,0,0,0,0.19849326735383802,0.5279269244297446,0.2735798081164174,0.2737270855906169,0.4110685681125352,0.31520434619684784,0.801506732546162,0.7262729143093831
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.9061883885345465,1.8974306828424028,-0.008757705692143736,0,2,2,0,1,0,0.03456278595055991,0.024686039364333754,0.9407511745851064,0.03979430631381203,0.022980704329973213,0.9372249892562148,0.9654372139494402,0.960205693586188
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.4357728929736244,1.0414772605062308,-0.39429563246739363,0,2,1,0,0,0,0.14370311817583956,0.2768208704746963,0.5794760112494641,0.2737270855906169,0.4110685681125352,0.31520434619684784,0.8562968817241604,0.7262729143093831
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9625834254503544,1.1518155368411456,0.1892321113907912,1,0,2,0,1,0,0.355078734144675,0.3272591060602956,0.31766215969502937,0.3214318678400213,0.2053207272788118,0.4732474047811669,0.6449212657553249,0.6785681320599787
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.2813862592719492,1.2311174979853097,-0.050268761286639485,0,2,2,0,1,0,0.29240133610205116,0.13381106832394848,0.5737875954740004,0.36388545782842985,0.041111586157830615,0.5950029559137395,0.7075986637979489,0.6361145420715701
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3148898628898524,1.2821159098470978,-0.032773953042754655,0,2,2,0,1,0,0.3425550684550738,0.0,0.6574449314449262,0.35894204497645105,0.0,0.6410579549235489,0.6574449314449262,0.6410579549235489
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2396402967739306,1.2852021997860037,0.04556190301207308,1,2,2,0,1,0,0.38017985151303474,0.0,0.6198201483869653,0.3573989000069981,0.0,0.6426010998930018,0.6198201483869653,0.6426010998930018
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.960751249560938,1.201269915436532,0.240518665875594,1,0,2,0,1,0,0.49233421979860464,0.05458031064185264,0.4530854694595427,0.35259601450990613,0.0935380553436556,0.5538659300464382,0.5076657801013953,0.6474039853900938
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3811807609832647,1.4765248571703142,0.09534409618704953,1,2,2,0,1,0,0.24684330601731744,0.1251326267821003,0.6280240671005822,0.25827346859597944,0.006928205437726723,0.7347983258662938,0.7531566938826826,0.7417265313040206
