lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.5509948546766474,1.1113854396194622,-0.4396094150571852,0,2,2,0,1,0,0.22450257256167627,0.0,0.7754974273383237,0.3583742222068136,0.1718661157669106,0.4697596619262758,0.7754974273383237,0.6416257776931864
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.852344887816305,0.8427582972797534,-0.009586590536551642,0,0,0,1,0,0,0.46564164351355813,0.2163718249565787,0.31798653142986316,0.4967542845132697,0.16373313349370713,0.33951258189302314,0.5343583563864418,0.5032457153867302
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6040500298075576,0.9715580789732666,0.367508049165709,1,0,0,1,0,0,0.6521296514541988,0.09169066708404476,0.25617968136175645,0.509936830558722,0.008568259709289582,0.48149490963198854,0.3478703484458012,0.49006316934127814
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6040500298075576,0.41587935975964496,-0.18817067004791266,0,0,0,1,0,0,0.6521296514541988,0.09169066708404476,0.25617968136175645,0.73789347164635,0.10833369674765499,0.153772831505995,0.3478703484458012,0.26210652825365
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7310212310003568,0.6604170045979484,-0.07060422640240838,0,0,0,1,0,0,0.5339177406472053,0.2011432875052326,0.2649389717475621,0.5607340138543244,0.21811496749340295,0.2211510185522727,0.4660822592527947,0.4392659860456757
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.916329592267531,0.41587935975964496,-0.500450232507886,0,0,0,0,0,0,0.5106901040850232,0.06229019936242258,0.42701969645255416,0.73789347164635,0.10833369674765499,0.153772831505995,0.48930989581497675,0.26210652825365
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6992520796802176,1.0813839601663682,0.38213188048615054,1,0,2,0,1,0,0.5342761972326071,0.2321955256545682,0.23352827701282472,0.44546151078451657,0.027693018064598823,0.5268454710508846,0.4657238026673929,0.5545384891154834
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9296661183078794,1.0524047055497394,0.12273858724186004,1,0,2,0,1,0,0.42037911749681967,0.22957564649848122,0.3500452359046991,0.4564103082680323,0.03477467771419582,0.5088150139177718,0.5796208824031803,0.5435896916319677
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2326475868877989,1.256557087200826,0.023909500313027188,1,2,2,0,1,0,0.2291809378531722,0.3089905372058567,0.46182852484097114,0.24687319949042255,0.2496965136183287,0.5034302867912487,0.7708190620468278,0.7531268004095774
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.017091165087472,1.4160437451296661,0.398952580042194,1,2,2,0,1,0,0.46741870474007136,0.048071425232385126,0.4845098699275435,0.2658852730814586,0.052185708507416696,0.6819290183111247,0.5325812951599287,0.7341147268185414
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.8240883730228136,1.2313750112533381,0.4072866382305246,1,0,2,0,1,0,0.5879558133885932,0.0,0.4120441865114068,0.34428806511085575,0.0800488583249505,0.5756630764641938,0.4120441865114068,0.6557119347891442
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.5022328182617488,0.8450207081272414,-0.6572121101345074,0,2,0,0,0,0,0.24888359076912553,0.0,0.7511164091308744,0.5774896458363794,0.0,0.4225103540636207,0.7511164091308744,0.4225103540636207
