lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4066846539097797,1.4058463829548096,-0.0008382709549701328,0,2,2,0,1,0,0.09191943051856982,0.4094764850530808,0.4986040844283494,0.13569813884097037,0.32275733936324985,0.5415445217957798
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.5327699101313063,0.32824592316788515,-0.2045239869634211,0,0,0,1,0,0,0.546949143184432,0.37333180349982975,0.07971905331573825,0.7193488566267994,0.23305636357851603,0.04759477979468457
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7711903715665649,0.8015737812715507,0.030383409704985764,1,1,1,0,0,0,0.31083638761454185,0.6071368532043513,0.08202675918110677,0.2704447446754443,0.6575367293775605,0.07201852594699512
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7711903715665649,0.8101385167998248,0.038948145233259956,1,1,1,0,0,0,0.31083638761454185,0.6071368532043513,0.08202675918110677,0.2882798213657194,0.6133018404687361,0.09841833816554435
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3238570334060626,1.3411152217134104,0.01725818830734771,1,2,2,0,1,0,0.12149878226883812,0.4331454020562609,0.4453558156749009,0.12024547831191695,0.4183938216627557,0.46136070002532736
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8909162629867919,0.8101385167998248,-0.08077774618696709,0,1,1,1,0,0,0.28230777221531106,0.544468192582586,0.17322403520210294,0.2882798213657194,0.6133018404687361,0.09841833816554435
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.5880639709132351,0.835663330731413,0.24759935981817782,1,0,0,0,0,0,0.539191116161721,0.33355379676332264,0.12725508707495628,0.39793378923635697,0.3684690907958732,0.23359711996776988
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0638677360328441,1.0086303411881217,-0.055237394844722454,0,1,1,1,0,0,0.20984164502577382,0.5164489739156083,0.2737093810586179,0.30826414388213613,0.3748413710476063,0.3168944850702577
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.298515272245412,1.330885653218241,0.03237038097282885,1,2,2,0,1,0,0.20827892188867164,0.28492688397724475,0.5067941941340837,0.18280347808534286,0.30350739061107346,0.5136891313035837
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.202622811037288,1.3338168012621734,0.13119399022488532,1,2,2,0,1,0,0.26740458134902123,0.26256802626466935,0.47002739238630936,0.2294545925206713,0.20727401369648396,0.5632713937828447
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1148456962890403,1.3512011959241161,0.23635549963507585,1,1,2,1,1,1,0.2563018162659336,0.3725506711790924,0.37114751255497397,0.17954767914158157,0.2897034457927207,0.5307488750656977
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.128862186675796,1.2069181640145776,0.07805597733878167,1,1,1,1,0,0,0.21806128878742662,0.435015235749351,0.3469234754632225,0.17098358840710023,0.4511146591712222,0.37790175242167773
