lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.183835178758717,1.1372391828135915,-0.046595995945125424,0,2,1,0,0,0,0.22175640115787656,0.37265201892553024,0.4055915799165933,0.22856035875507927,0.40564009967625014,0.3657995415686706
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.8971693512881109,0.8429930617607462,-0.05417628952736475,0,0,0,1,0,0,0.37744026321273016,0.3479501222864288,0.2746096145008411,0.40776880684021855,0.3414693245588167,0.2507618686009647
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7995273764444262,0.7837832068266355,-0.015744169617790682,0,0,0,1,0,0,0.43242418699834273,0.3356242495588883,0.23195156344276896,0.4270818421930378,0.362053108787289,0.2108650490196732
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7995273764444262,0.8434833556406541,0.04395597919622796,1,0,0,1,0,0,0.43242418699834273,0.3356242495588883,0.23195156344276896,0.41101896417623085,0.33447871600688406,0.25450231981688504
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.061926904303402,1.0355049697668863,-0.026421934536515757,0,1,1,0,0,0,0.26277413884932294,0.4125248179979519,0.3247010431527251,0.26860353254047836,0.4272879651521567,0.30410850230736486
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9225201381441424,0.8434833556406541,-0.07903678250348822,0,0,0,0,0,0,0.37936108650252026,0.31875768885081673,0.30188122464666284,0.41101896417623085,0.33447871600688406,0.25450231981688504
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9964587828714986,1.0830139540115913,0.0865551711400927,1,1,2,1,1,1,0.2781091358018374,0.4473229455248268,0.27456791867333585,0.27918148182244645,0.3586230823435156,0.3621954358340379
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1138824243326055,1.0602538422611412,-0.05362858207146437,0,1,2,1,1,1,0.25678230903569493,0.37255295759600443,0.3706647333683006,0.3074353400459507,0.3248754776469577,0.3676891823070917
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2555301577360447,1.178121894728061,-0.07740826300798376,0,2,2,0,1,0,0.2053417963880473,0.3337862494878608,0.46087195412409193,0.23383513180008722,0.3542078416717647,0.4119570265281481
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0123807529982243,1.1748797976372385,0.1624990446390142,1,2,2,0,1,0,0.32543083736034395,0.33675757228108766,0.33781159035856834,0.2865375397064217,0.25204512294991815,0.46141733734366014
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1287246904204942,1.199067518512767,0.07034282809227288,1,2,2,0,1,0,0.2847497256588057,0.30177585826189424,0.41347441607929997,0.23222804707121986,0.336476387344793,0.431295565583987
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.201916354780355,1.1084127292341803,-0.09350362554617475,0,2,2,0,1,0,0.22708550104602712,0.3439126431275904,0.4290018558263824,0.26433433879659357,0.3629185931726325,0.37274706803077395
