lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.34319349286797,1.153299882453682,-0.1898936104142881,0,2,1,0,0,0,0.19072898545637912,0.2753485362192715,0.5339224783243492,0.2254694114159117,0.3957612947144946,0.3787692938695937
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9618177131208343,0.9497813130933255,-0.012036400027508831,0,1,0,0,0,0,0.34124379339716415,0.35569470008483745,0.3030615065179984,0.35174115587827626,0.3467363751501219,0.3015224689716018
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8334065328549325,0.8132368293414128,-0.020169703513519655,0,0,0,1,0,0,0.39207873678423183,0.38243599357660396,0.2254852696391643,0.4164883511208441,0.353786468416899,0.22972518046225693
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8334065328549325,0.8374999059170788,0.004093373062146299,1,0,0,1,0,0,0.39207873678423183,0.38243599357660396,0.2254852696391643,0.4057962424928562,0.3509076090972089,0.24329614840993494
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9577022360384044,0.94963491161531,-0.008067324423094435,0,0,0,1,0,0,0.36625179823671383,0.30979416748816785,0.3239540342751183,0.3673542028742386,0.315656682636213,0.3169891144895485
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8212974671419556,0.8374999059170788,0.016202438775123174,1,0,0,0,0,0,0.4191453295103811,0.3404118738372823,0.24044279665233667,0.4057962424928562,0.3509076090972089,0.24329614840993494
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8997258364424057,1.0336870886100336,0.1339612521676279,1,1,2,1,1,1,0.3290163445252841,0.44224147450702617,0.22874218096768972,0.32419355088869717,0.3179258096125721,0.3578806394987308
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1478917626335996,1.1483570040046451,0.00046524137104553276,1,1,2,1,1,1,0.23441112483901805,0.38328598768836436,0.38230288747261765,0.26470155240483684,0.322239891185681,0.413058556409482
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0032038899801567,0.9314468235146669,-0.07175706646548985,0,2,0,0,0,0,0.34112646340724817,0.31454318320534685,0.344330353387405,0.3738169907713986,0.3209191949425359,0.3052638142860655
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1624793561053144,1.2225811314525745,0.060101775347260133,1,2,2,0,1,0,0.24175066262156167,0.3540193186515623,0.40423001872687603,0.2518447700327844,0.2737293284818567,0.47442590148535885
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9494409563896472,1.1351708951456878,0.1857299387560406,1,0,2,0,1,0,0.37204578966547924,0.3064674642793942,0.3214867460551265,0.24737877481098322,0.37007155523234586,0.38254966995667095
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1232888527638238,1.1357144247912125,0.012425572027388698,1,2,2,0,1,0,0.27423798387822923,0.3282351794797175,0.3975268366420532,0.2704636067388697,0.3233583617310481,0.40617803153008225
