lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.6438512048884666,1.5248232109433735,-0.11902799394509311,0,2,2,0,1,0,0.17807439745576667,0.0,0.8219256024442333,0.2375883944283133,0.0,0.7624116054716867,0.8219256024442333,0.7624116054716867
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3550447025624934,1.2166032207448523,-0.13844148181764115,0,2,2,0,1,0,0.32090421168780314,0.0031468738619001065,0.6759489143502967,0.3482332821656056,0.08693021472393639,0.564836503010458,0.6790957882121968,0.6517667177343943
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7677514386726122,0.5940628693642703,-0.17368856930834187,0,0,0,1,0,0,0.5163454756563699,0.19955760981464823,0.284096914428982,0.6344003253246164,0.13713647978649682,0.22846319478888677,0.4836545242436302,0.36559967457538356
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7677514386726122,0.6372359548230138,-0.13051548384959843,0,0,0,1,0,0,0.5163454756563699,0.19955760981464823,0.284096914428982,0.6190347958788467,0.12469445321929293,0.2562707508018604,0.4836545242436302,0.3809652040211533
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.5573553475049464,0.5157109814170979,-0.041644366087848494,0,0,0,1,0,0,0.7213223261475269,0.0,0.2786776737524732,0.7421445091914511,0.0,0.25785549070854896,0.2786776737524732,0.25785549070854896
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.960535302354661,0.6372359548230138,-0.32329934753164724,0,0,0,0,0,0,0.47780368238900844,0.08385733266732215,0.4383389848436694,0.6190347958788467,0.12469445321929293,0.2562707508018604,0.5221963175109916,0.3809652040211533
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7488611823394259,1.0334362628869216,0.2845750805474957,1,0,2,0,1,0,0.5202544752926072,0.21062986687535967,0.2691156577320331,0.3607274302525845,0.24510887640790935,0.3941636932395061,0.4797455246073928,0.6392725696474155
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8120036564147193,0.8386173088453106,0.026613652430591328,1,0,0,0,0,0,0.47371713205593674,0.24056207927340723,0.285720788570656,0.5109584185109532,0.1394658539327829,0.34957572745626386,0.5262828678440632,0.48904158138904674
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.220546526444115,1.1523231927401512,-0.06822333370396394,0,2,2,0,1,0,0.38439189145366454,0.010669690448555879,0.6049384179977796,0.41305068019134994,0.021575446677148787,0.5653738730315012,0.6156081084463355,0.58694931970865
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1331671237877663,1.5505900029898791,0.41742287920211285,1,2,2,0,1,0,0.4033941634605235,0.060044549091186804,0.5365612873482898,0.20135836659820466,0.04669326361371145,0.7519483696880839,0.5966058364394766,0.7986416333017953
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.4296103168053986,1.2446785877297595,-0.18493172907563915,0,2,2,0,1,0,0.28519484149730073,0.0,0.7148051584026993,0.3776607060351203,0.0,0.6223392938648797,0.7148051584026993,0.6223392938648797
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2722261444191347,1.418524551219599,0.14629840680046424,1,2,2,0,1,0,0.3638869276904326,0.0,0.6361130722095674,0.29073772429020045,0.0,0.7092622756097995,0.6361130722095674,0.7092622756097995
