lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.525560915956299,1.4444635278237543,-0.08109738813254475,0,2,2,0,1,0,0.2117781798451526,0.05088272415339578,0.7373390959014516,0.1947787579143292,0.16597895614758734,0.6392422858380835,0.7882218200548474,0.8052212419856708
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.4066587955012089,1.0932869113946677,-0.31337188410654115,0,2,2,0,1,0,0.24301054933546912,0.10732010562785284,0.649669344936678,0.3250364460636036,0.2566401962781251,0.41832335755827127,0.7569894505645309,0.6749635538363964
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8916355390435309,0.9587800699036246,0.06714453086009375,1,1,1,0,0,0,0.2945812865984117,0.5192018875596455,0.18621682574194273,0.18067458125695698,0.6798707673824614,0.13945465126058157,0.7054187133015882,0.819325418643043
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8916355390435309,0.9825122091422929,0.09087667009876199,1,1,1,0,0,0,0.2945812865984117,0.5192018875596455,0.18621682574194273,0.24430134048982732,0.5288851096780525,0.22681354973212023,0.7054187133015882,0.7556986594101727
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.48609110918234,1.5548896933739258,0.06879858419158569,1,2,2,0,1,0,0.20590865199888675,0.10209158661988639,0.6919997612812269,0.18813340550287033,0.06884349542033344,0.7430230989767962,0.7940913479011132,0.8118665943971296
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1008418927332044,0.9825122091422929,-0.11832968359091156,0,1,1,1,0,0,0.2182991562736109,0.4625597945195738,0.3191410491068153,0.24430134048982732,0.5288851096780525,0.22681354973212023,0.781700843626389,0.7556986594101727
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7559969500867105,0.9542162446649431,0.19821929457823262,1,0,0,0,0,0,0.5128157909504109,0.2183714678124679,0.2688127411371213,0.47622573967517356,0.09333227578470973,0.4304419844401167,0.4871842089495892,0.5237742602248264
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.3035817036344985,1.1897020396327447,-0.11387966400175387,0,2,2,0,1,0,0.3230281240231432,0.05036204811921506,0.6266098277576417,0.40514898008362765,0.0,0.5948510198163723,0.6769718758768568,0.5948510198163723
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2801291550280915,1.2407322785990098,-0.03939687642908174,0,2,2,0,1,0,0.3599354223859542,0.0,0.6400645775140458,0.3796338606004951,0.0,0.6203661392995049,0.6400645775140458,0.6203661392995049
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.291665630384469,1.3054351291720896,0.013769498787620682,1,2,2,0,1,0,0.3135017580288853,0.08133085335776054,0.6051673885133542,0.3472824353139552,0.0,0.6527175645860448,0.6864982418711147,0.6527175645860448
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2625340071856586,1.039029222948842,-0.22350478423681652,0,2,2,0,1,0,0.3687329963071707,0.0,0.6312670035928293,0.480485388425579,0.0,0.519514611474421,0.6312670035928293,0.519514611474421
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3558855836661212,1.4039753991377906,0.04808981547166935,1,2,2,0,1,0,0.2944137521403751,0.055286911853128506,0.6502993359064964,0.2806438603033646,0.034736880055480236,0.6846192595411552,0.7055862477596249,0.7193561395966355
