lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3531476801207105,1.319922440970625,-0.03322523915008557,0,2,2,0,1,0,0.11542142267891455,0.41600947452146064,0.46856910279962494,0.17797303827441593,0.324131482480543,0.49789547924504096
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3319292063643393,1.092012182430767,-0.2399170239335724,0,2,1,0,0,0,0.14413813129228736,0.37979453105108596,0.4760673376566267,0.2502050820355797,0.4075776534980736,0.3422172644663467
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.036410430186988,0.9802416914061642,-0.056168738780823846,0,1,1,0,0,0,0.2241947710673243,0.5152000276783634,0.26060520125431236,0.2787715120249951,0.4622152845438457,0.2590132034311593
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.036410430186988,1.0428852752329887,0.006474845046000599,1,1,1,0,0,0,0.2241947710673243,0.5152000276783634,0.26060520125431236,0.2497054245790726,0.4577038756088661,0.2925906998120613
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.46312302437829,1.4779217098141109,0.014798685435820857,1,2,2,0,1,0,0.04539506339279857,0.44608684883611305,0.5085180877710884,0.04744901898017708,0.427180252225535,0.5253707287942879
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0582543131472064,1.0428852752329887,-0.015369037914217731,0,2,1,0,0,0,0.29927188096142543,0.3432019249299429,0.35752619410863173,0.2497054245790726,0.4577038756088661,0.2925906998120613
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8216360827058741,1.0480047757181905,0.22636869301231644,1,0,2,0,1,0,0.3986661753894171,0.38103156651529163,0.22030225809529122,0.30280543719107683,0.3463843498996559,0.35081021290926734
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.101888774010097,1.1356374316043898,0.033748657594292686,1,2,2,0,1,0,0.2846559212184441,0.32879938355301497,0.386544695228541,0.2796295047087311,0.305103558978148,0.4152669363131209
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3023373357261598,1.2337372303897522,-0.06860010533640759,0,2,2,0,1,0,0.1935527046919117,0.31055725489001684,0.49589004041807144,0.22322075033870717,0.31982126893283325,0.45695798072845956
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2590394270943936,1.4734945523211107,0.21445512522671706,1,2,2,0,1,0,0.18258093982788692,0.3757986932498327,0.4416203669222804,0.15462945436955758,0.21724653893977436,0.6281240066906681
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0238994645634774,1.045570511765673,0.021671047202195703,1,1,1,1,0,0,0.3168301844422456,0.34244016655203163,0.34072964900572283,0.2684552975648676,0.417518893104592,0.31402580933054053
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2485032275607937,1.274354889122658,0.025851661561864248,1,2,2,0,1,0,0.20356245603695466,0.3443718603652971,0.4520656835977483,0.19446733631787075,0.3367104382416005,0.4688222254405287
