safe_drug,toxic_drug,p_safe,p_toxic,delta,pairwise_correct,safe_correct,toxic_correct,both_correct,safe_label,toxic_label,safe_pred,toxic_pred
Enzalutamide,Nilutamide,0.755009201083258,0.7242208864690125,-0.03078831461424547,False,False,True,False,0.0,1.0,1,1
Rifamycin sodium,Rifampin,0.8135653553987715,0.7277998458359026,-0.08576550956286888,False,False,True,False,0.0,1.0,1,1
Sarecycline hydrochloride,Tigecycline,0.7024462624558536,0.7078256453214655,0.005379382865611904,True,False,True,False,0.0,1.0,1,1
Sarecycline hydrochloride,Minocycline hydrochloride,0.7024462624558536,0.7001959127776053,-0.002250349678248331,False,False,True,False,0.0,1.0,1,1
Voclosporin,Cyclosporine,0.9334741721626951,0.9276627070725557,-0.005811465090139412,False,False,True,False,0.0,1.0,1,1
Minocycline hydrochloride,Doxycycline,0.7001959127776053,0.7387380969481102,0.03854218417050492,True,True,True,True,1.0,1.0,1,1
Trovafloxacin mesylate,Moxifloxacin hydrochloride,0.5222424302844809,0.49784695086329833,-0.024395479421182586,False,True,False,False,1.0,1.0,1,0
Benzbromarone,Amiodarone hydrochloride,0.6119032726285344,0.6310124996894292,0.019109227060894796,True,True,True,True,1.0,1.0,1,1
Ticlopidine hydrochloride,Clopidogrel bisulfate,0.5159158246972463,0.6215703978838615,0.1056545731866152,True,True,True,True,1.0,1.0,1,1
Ibufenac,Ibuprofen,0.6572523569061672,0.6562111839773553,-0.0010411729288118954,False,True,True,True,1.0,1.0,1,1
Tolcapone,Entacapone,0.6204510999153106,0.6607489168450931,0.040297816929782515,True,True,True,True,1.0,1.0,1,1
Cyclofenil,Clomiphene citrate,0.6327736819554773,0.5969784613111817,-0.03579522064429563,False,True,True,True,1.0,1.0,1,1
Troglitazone,Pioglitazone hydrochloride,0.7929784208906404,0.7069443816408005,-0.08603403924983988,False,True,True,True,1.0,1.0,1,1
