lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2530005358849317,1.6318972186012084,0.37889668271627674,1,2,2,0,1,0,0.29392314809782166,0.15915316771942506,0.5469236840827533,0.18405139059939582,0.0,0.8159486093006042,0.7060768518021783,0.8159486093006042
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9944108515026314,1.044331730240596,0.04992087873796447,1,0,2,1,1,1,0.49070943103765796,0.024170286222052622,0.4851202826402894,0.47783413477970205,0.0,0.522165865120298,0.509290568862342,0.522165865120298
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.1038074416738253,0.8862689406388499,-0.2175385010349754,0,1,1,0,0,0,0.2614751215325486,0.3732423150610773,0.36528256330637404,0.3710279713908213,0.37167511637950756,0.25729691212967115,0.7385248783674514,0.6289720285091787
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.1038074416738253,0.9474550312639346,-0.15635241040989067,0,1,1,0,0,0,0.2614751215325486,0.3732423150610773,0.36528256330637404,0.33098945011434044,0.3905660683073845,0.27844448147827505,0.7385248783674514,0.6690105497856595
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.0838668572100147,1.0399381150944733,-0.04392874211554143,0,2,2,0,1,0,0.3478851245324177,0.2203628935251499,0.4317519818424324,0.39558847177859974,0.1688849411483272,0.43552658697307306,0.6521148753675823,0.6044115281214002
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1868293107009051,0.9474550312639346,-0.23937427943697054,0,2,1,0,0,0,0.28589940696036725,0.24137187517836034,0.4727287177612724,0.33098945011434044,0.3905660683073845,0.27844448147827505,0.7141005929396327,0.6690105497856595
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8788432629210614,0.8621164990885388,-0.016726763832522584,0,0,0,0,0,0,0.3849866823391044,0.35118337220072987,0.26382994536016574,0.4110719362998347,0.31573962811179185,0.27318843548837346,0.6150133175608956,0.5889280636001653
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.143935335293641,1.013135826125946,-0.130799509167695,0,2,2,0,1,0,0.2913373253669949,0.273390013772369,0.43527266076063603,0.4519531670763524,0.08295783952134919,0.46508899330229836,0.708662674533005,0.5480468328236475
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1753354468883532,1.3991091235918585,0.22377367670350523,1,2,2,0,1,0,0.4123322764558234,0.0,0.5876677234441766,0.2878394580336734,0.025211960140794753,0.6869485817255319,0.5876677234441766,0.7121605418663266
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.140465937461812,1.3796977035729674,0.23923176611115538,1,2,2,0,1,0,0.4102134602236929,0.03910714189080216,0.5506793977855049,0.31015114811351624,0.0,0.6898488517864837,0.589786539676307,0.6898488517864837
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2412309559212924,1.3021149790150428,0.060884023093750406,1,2,2,0,1,0,0.3792092658498631,0.0003505121789813311,0.6204402218711556,0.31243713392871547,0.07301075292752632,0.6145521130437582,0.6207907340501368,0.6875628659712846
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4361250499306906,1.2828263463182363,-0.15329870361245423,0,2,2,0,1,0,0.25834111464692755,0.04719272057545427,0.6944661646776181,0.33434683963513756,0.048479974211488655,0.6171731860533738,0.7416588852530724,0.6656531602648624
