lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3583792101299392,1.3048165183141436,-0.05356269181579565,0,2,2,0,1,0,0.2104194521190497,0.22078188563196127,0.568798662248989,0.22782997429341473,0.23952353309902694,0.5326464926075584
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9974644800851267,0.8292424865329715,-0.16822199355215517,0,1,1,0,0,0,0.22038936686347158,0.5617567861879299,0.2178538469485984,0.2467094138836242,0.67733868569978,0.07595190041659576
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9043241920978614,0.8909572432376025,-0.01336694886025891,0,1,1,0,0,0,0.15226441147625736,0.7911469849496237,0.056588603574118886,0.160706431039202,0.7876298946839934,0.05166367427680459
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9043241920978614,0.858463676586516,-0.0458605155113454,0,1,1,0,0,0,0.15226441147625736,0.7911469849496237,0.056588603574118886,0.19840634473369387,0.7447236339460961,0.05687002132020996
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3093566382966202,1.450572529695818,0.14121589139919788,1,1,2,0,1,0,0.1008898470735788,0.4888636675562223,0.410246485370199,0.07163691870794098,0.4061536328883001,0.522209448403759
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9724413483806804,0.858463676586516,-0.1139776717941644,0,1,1,1,0,0,0.14710928923156366,0.7333400731561923,0.11955063761224406,0.19840634473369387,0.7447236339460961,0.05687002132020996
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.0031271008805107,1.3674555218254318,0.3643284209449211,1,1,2,1,1,1,0.19947072432016955,0.5979314504791502,0.2025978252006803,0.15246494894887389,0.3276145802768202,0.5199204707743058
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9046582358844211,0.7761153936901701,-0.12854284219425094,0,0,0,0,0,0,0.41219091000628116,0.27095994410301655,0.31684914589070223,0.4658094268329619,0.2922657526439061,0.24192482052313205
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.401766524321801,1.407237334965,0.005470810643199098,1,2,2,0,1,0,0.09376457323167307,0.4107043292148532,0.49553109755347385,0.10068553528409158,0.39139159446681676,0.5079228702490917
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8313379922343314,1.4706389810128555,0.6393009887785241,1,0,2,0,1,0,0.4652694506946309,0.23812310637640696,0.2966074429289622,0.19785854192770921,0.13364393513172634,0.6684975229405645
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2520689162494958,1.0286336179593865,-0.22343529829010933,0,2,2,0,1,0,0.21659923996665667,0.3147326038171907,0.46866815621615254,0.323912853657884,0.32354067472484527,0.35254647161727065
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.5003293569663452,1.1390681274863101,-0.36126122948003503,0,2,1,0,0,0,0.1352263609492081,0.22921792113523873,0.6355557179155532,0.2184300803028482,0.4240717119079937,0.35749820778915825
