lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.319233997558646,1.3884167862043348,0.06918278864568883,1,2,2,0,1,0,0.25969408441674896,0.16137783340785614,0.5789280820753949,0.23245219624662258,0.1466788211024201,0.6208689825509573,0.7403059154832511,0.7675478036533774
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.760442872120341,0.7756365667389278,0.015193694618586773,1,0,0,1,0,0,0.6002714142311194,0.039014299217420174,0.3607142864514604,0.6121817165305361,0.0,0.3878182833694639,0.3997285856688806,0.3878182833694639
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6665397263767926,0.662983092598471,-0.003556633778321605,0,0,0,1,0,0,0.6244543626673726,0.08455154808846202,0.2909940891441653,0.5729725695999879,0.19107176800155332,0.23595566229845882,0.37554563723262735,0.4270274303000121
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6665397263767926,0.8308681137289476,0.16432838735215505,1,0,0,1,0,0,0.6244543626673726,0.08455154808846202,0.2909940891441653,0.5522021963514222,0.06472749336820789,0.38307031018036986,0.37554563723262735,0.44779780354857773
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.1967814370853715,1.188332442475629,-0.008448994609742577,0,2,2,0,1,0,0.27350685209789694,0.25620485851883457,0.4702882892832685,0.2682416850245725,0.275184187275226,0.4565741276002015,0.7264931478021031,0.7317583148754274
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.982662970841314,0.8308681137289476,-0.1517948571123664,0,0,0,0,0,0,0.48659324149443545,0.044150545969814964,0.46925621243574955,0.5522021963514222,0.06472749336820789,0.38307031018036986,0.5134067584055645,0.44779780354857773
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.1889764106024279,1.266778891862049,0.07780248125962119,1,2,2,0,1,0,0.2575597187710731,0.29590415165542583,0.4465361294735011,0.2846251852186949,0.16397073750056115,0.5514040771807439,0.7424402811289269,0.715374814681305
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1076256624538081,0.9529110244695119,-0.1547146379842962,0,2,0,0,0,0,0.3760300624171272,0.1403142125119373,0.48365572497093545,0.4852189062965681,0.07665116273735176,0.4381299308660801,0.6239699374828728,0.5147810936034318
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.5766610175891673,1.503602236680156,-0.0730587809090113,0,2,2,0,1,0,0.13843090813228148,0.14647716594626958,0.7150919258214489,0.1780632533459756,0.1402712564278926,0.6816654901261318,0.8615690917677185,0.8219367465540244
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8222961675809483,0.9908353276408609,0.16853916005991265,1,0,0,0,0,0,0.5888519161095258,0.0,0.41114808379047413,0.5045823360795696,0.0,0.49541766382043045,0.41114808379047413,0.49541766382043045
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1913829215904028,1.286528085659818,0.0951451640694152,1,2,2,0,1,0,0.4043085391047986,0.0,0.5956914607952014,0.356735957070091,0.0,0.643264042829909,0.5956914607952014,0.643264042829909
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4884768769852101,1.142523412883676,-0.34595346410153405,0,2,2,0,1,0,0.22211712359676758,0.06728887562125481,0.7105940006819776,0.372618023374984,0.11224054016635596,0.51514143635866,0.7778828763032325,0.627381976525016
