lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.410553660999398,1.3628179591469618,-0.04773570185243625,0,2,2,0,1,0,0.1602196045361266,0.2690071299283491,0.5707732655355244,0.19427300868950814,0.2486360234740219,0.5570909678364699
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.971947941906766,0.9249052295609057,-0.04704271234586033,0,1,1,0,0,0,0.3153142805948809,0.39742349690347206,0.28726222250164696,0.33974048642106014,0.3956137975969742,0.2646457159819658
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8282185052556845,0.6946699343375913,-0.13354857091809325,0,0,0,1,0,0,0.4078832311403757,0.3560150324635639,0.23610173639606033,0.4999812283036826,0.30536760905504345,0.19465116264127394
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8282185052556845,0.731218458667877,-0.09700004658780748,0,0,0,1,0,0,0.4078832311403757,0.3560150324635639,0.23610173639606033,0.4675425417483543,0.33369645783541463,0.1987610004162312
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7390216941662486,0.6960847831166324,-0.04293691104961628,0,0,0,1,0,0,0.4977586800010596,0.26546094583163216,0.23678037416730827,0.5208395771900839,0.2622360625032001,0.21692436030671614
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8785776477971812,0.731218458667877,-0.14735918912930412,0,0,0,0,0,0,0.3954918338028631,0.33043868459709264,0.27406948160004424,0.4675425417483543,0.33369645783541463,0.1987610004162312
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8618233597705045,1.022276201610255,0.1604528418397504,1,1,1,1,0,0,0.36499872746929796,0.40817918529089986,0.2268220872398023,0.2691422508993405,0.439439296591064,0.29141845250959547
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9345249166040579,0.9547220626409847,0.020197146036926794,1,1,1,1,0,0,0.32704008298619597,0.4113949174235501,0.26156499959025387,0.32931945697393084,0.38663902341115386,0.2840415196149154
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0777010507403793,1.0566959298132366,-0.021005120927142684,0,2,2,0,1,0,0.28857379940723066,0.34515135044515965,0.36627485014760974,0.2970632614200776,0.34917754734660833,0.3537591912333141
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0452081555463248,1.2447736621302135,0.1995655065838886,1,1,2,1,1,1,0.3031797250732085,0.34843239430725814,0.3483878806195334,0.2163184184790174,0.3225895009117516,0.4610920806092309
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.3325945008162758,1.2580258858343982,-0.07456861498187761,0,2,2,0,1,0,0.20403539003938487,0.2593347191049544,0.5366298908556607,0.24554816420851278,0.25087778574857617,0.503574050042911
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2356407919214227,1.2442086616866084,0.008567869765185643,1,2,2,0,1,0,0.23362605305775352,0.2971071019630699,0.4692668449791764,0.21598045338294142,0.3238304315475086,0.4601891150695499
