lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4163258503937912,1.5849857471388051,0.16865989674501392,1,2,2,0,1,0,0.2918370747031043,0.0,0.7081629251968956,0.14988133643151103,0.11525157979817298,0.7348670836703161,0.7081629251968956,0.8501186634684891
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.2974003308164568,1.089750965159197,-0.20764936565725978,0,2,2,0,1,0,0.29581168418692455,0.11097630060969414,0.5932120151033813,0.33609094614045343,0.2380671423598961,0.42584191139965044,0.7041883157130754,0.6639090537595466
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6171065374138112,0.5811172716773356,-0.03598926573647554,0,0,0,1,0,0,0.5626856085558948,0.2575222452743995,0.17979214606970587,0.5726311591117907,0.27362040989908293,0.15374843088912638,0.4373143913441053,0.4273688407882093
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6171065374138112,0.9790206961861303,0.36191415877231914,1,0,0,1,0,0,0.5626856085558948,0.2575222452743995,0.17979214606970587,0.4228627423701026,0.17525381887366448,0.40188343865623294,0.4373143913441053,0.5771372575298974
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.0086056076868506,0.9170370485675305,-0.09156855911932005,0,2,0,0,0,0,0.44406956560473293,0.10325526090368357,0.4526751733915835,0.5414814756162347,0.0,0.45851852428376527,0.555930434295267,0.45851852428376527
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9397687660895093,0.9790206961861303,0.03925193009662098,1,0,0,0,0,0,0.36377474254013165,0.3326817486302274,0.303543508729641,0.4228627423701026,0.17525381887366448,0.40188343865623294,0.6362252573598683,0.5771372575298974
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.331868655018029,1.6521898627532825,0.3203212077352535,1,2,2,0,1,0,0.1359582800725548,0.39621478463686144,0.46782693519058377,0.11649199985385388,0.11482613733900968,0.7686818627071365,0.8640417198274453,0.8835080000461462
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.7944426821524697,1.1427687452427182,0.3483260630902485,1,1,2,1,1,1,0.34517186686441836,0.5152135839186937,0.139614549116888,0.2795228415629666,0.29818557143134866,0.42229158690568475,0.6548281330355816,0.7204771583370334
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0226533386371248,0.9932034983472706,-0.0294498402898542,0,2,0,0,0,0,0.4886733305814376,0.0,0.5113266693185624,0.5033982507263647,0.0,0.4966017491736353,0.5113266693185624,0.4966017491736353
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0467134107138338,1.4459673894011138,0.39925397868727996,1,2,2,0,1,0,0.4766432945430831,0.0,0.5233567053569169,0.2129761931111347,0.12808022417661674,0.6589435826122485,0.5233567053569169,0.7870238067888653
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9695120219399506,1.2213229001010848,0.25181087816113423,1,0,2,0,1,0,0.4541978119576926,0.12209235394466422,0.42370983399764317,0.36725563725976357,0.044165825179388156,0.5885785374608483,0.5458021879423074,0.6327443626402365
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1548259768547373,0.5576156934624971,-0.5972102833922402,0,2,0,0,0,0,0.2567172495736098,0.33173952379804317,0.411543226528347,0.6854860224501264,0.07141226143725019,0.24310171601262345,0.7432827503263901,0.31451397744987364
