lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.6948901622888337,1.4469965691350248,-0.24789359315380888,0,2,2,0,1,0,0.1525549187555831,0.0,0.8474450811444169,0.27650171533248763,0.0,0.7234982845675124,0.8474450811444169,0.7234982845675124
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.2727872043512116,1.3594845452497766,0.08669734089856496,1,2,2,0,1,0,0.36360639772439424,0.0,0.6363936021756058,0.32025772727511176,0.0,0.6797422726248883,0.6363936021756058,0.6797422726248883
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7467988089392295,0.874358877858701,0.12756006891947158,1,0,0,1,0,0,0.45911205043672293,0.3349770899873246,0.20591085947595242,0.44114989352551087,0.2433413348902772,0.3155087714842119,0.540887949463277,0.5588501063744891
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7467988089392295,0.8817360648996624,0.13493725596043293,1,0,0,1,0,0,0.45911205043672293,0.3349770899873246,0.20591085947595242,0.5166581178426104,0.08494769921511695,0.39839418284227274,0.540887949463277,0.4833418820573897
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.1362214109186344,0.13068896434178146,-0.005532446576852951,0,0,0,1,0,0,0.9318892944406828,0.0,0.0681107054593172,0.9346555177291093,0.0,0.06534448217089073,0.0681107054593172,0.06534448217089073
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.3049539521444462,0.8817360648996624,-0.4232178872447838,0,2,0,0,0,0,0.3475230238277769,0.0,0.6524769760722231,0.5166581178426104,0.08494769921511695,0.39839418284227274,0.6524769760722231,0.4833418820573897
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7056516595837395,1.0068673252341749,0.30121566565043534,1,0,2,0,1,0,0.47586710666055876,0.342614126895143,0.18151876634429828,0.3606058344298554,0.27192100570611444,0.36747315976403017,0.5241328932394412,0.6393941654701446
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.6331884549710071,0.674340547407843,0.04115209243683593,1,0,0,0,0,0,0.49741148935010154,0.3719885661287898,0.13059994442110864,0.5217103111343017,0.2822388301235538,0.19605085864214458,0.5025885105498984,0.47828968876569833
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.4087048504532667,1.2917822827385799,-0.11692256771468679,0,2,2,0,1,0,0.2720086103900325,0.04727792856666833,0.6807134609432992,0.3328289781202329,0.042559760820954314,0.6246112609588128,0.7279913895099676,0.6671710217797672
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8493601560924368,1.6774078795461957,0.828047723453759,1,0,2,0,1,0,0.5753199218537817,0.0,0.4246800780462184,0.14220751132175244,0.03817709761029932,0.8196153909679482,0.4246800780462184,0.8577924885782475
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.5367794575534781,1.4989838634867627,-0.0377955940667154,0,2,2,0,1,0,0.20753350703818912,0.048153528170143636,0.7443129646916672,0.2505080681566187,0.0,0.7494919317433814,0.7924664928618108,0.7494919317433814
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2957242961579138,1.2955156805438528,-0.00020861561406104734,0,2,2,0,1,0,0.3521378518210431,0.0,0.6478621480789569,0.35224215962807365,0.0,0.6477578402719264,0.6478621480789569,0.6477578402719264
