lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4386159291127167,1.5751987299679628,0.1365828008552461,1,2,2,0,1,0,0.272356444989846,0.016671180707591098,0.7109723742025629,0.21240063491601852,0.0,0.7875993649839814,0.727643554910154,0.7875993649839814
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.5291042496991101,0.5641646174616859,0.03506036776257582,1,0,0,1,0,0,0.5894181155080962,0.2920595190846975,0.11852236530720625,0.5566721339873149,0.3224911143636844,0.12083675154900077,0.4105818843919038,0.44332786591268514
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8589803461947756,0.8637946678930732,0.004814321698297652,1,0,0,1,0,0,0.39398375213239456,0.3530521493404353,0.25296409842717016,0.3972475403161554,0.3417102512746159,0.26104220830922864,0.6060162477676054,0.6027524595838445
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8589803461947756,1.1222423518624864,0.26326200566771085,1,0,2,1,1,1,0.39398375213239456,0.3530521493404353,0.25296409842717016,0.36182138873328906,0.1541148704709354,0.4840637406957755,0.6060162477676054,0.6381786111667109
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.1561192716776512,1.1526033487564977,-0.003515922921153436,0,2,2,0,1,0,0.4219403640611744,0.0,0.5780596358388256,0.4236983255217512,0.0,0.5763016743782489,0.5780596358388256,0.5763016743782489
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1584344398319073,1.1222423518624864,-0.03619208796942086,0,2,2,0,1,0,0.4207827799840463,0.0,0.5792172199159537,0.36182138873328906,0.1541148704709354,0.4840637406957755,0.5792172199159537,0.6381786111667109
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6090228547145908,0.8013137618257153,0.1922909071111245,1,0,0,0,0,0,0.5324921015736205,0.3259929419381686,0.14151495638821113,0.5828606640470061,0.03296490988027272,0.38417442597272133,0.46750789832637973,0.41713933585299406
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.2276327293066354,0.9571433238079866,-0.27048940549864875,0,2,0,0,0,0,0.1922618770649348,0.38784351636349507,0.4198946064715701,0.5214283379960066,0.0,0.4785716619039933,0.8077381228350652,0.4785716619039933
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,0.9847708426101743,1.1336061657438001,0.1488353231336258,1,0,2,0,1,0,0.4779260613082273,0.059377034573371006,0.4626969040184017,0.3673450470437666,0.13170373996866655,0.5009512128875668,0.5220739385917726,0.6326549528562334
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3679925085038311,1.411061408909905,0.04306890040607381,1,2,2,0,1,0,0.315072373520644,0.001862744254880887,0.6830648821244751,0.29446929544504746,0.0,0.7055307044549525,0.684927626379356,0.7055307044549525
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1999266329294958,1.2672687660715583,0.0673421331420625,1,2,2,0,1,0,0.4000366834352521,0.0,0.5999633164647479,0.2671564684177631,0.19841829689291565,0.5344252345893213,0.5999633164647479,0.732843531482237
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2201465139632732,1.2975164863678845,0.0773699724046113,1,2,2,0,1,0,0.3899267429183634,0.0,0.6100732569816366,0.3512417567160577,0.0,0.6487582431839423,0.6100732569816366,0.6487582431839423
