lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4313311196137097,1.2864353784692517,-0.14489574114445802,0,2,2,0,1,0,0.2843344400931452,0.0,0.7156655598068549,0.35678231066537414,0.0,0.6432176892346259,0.7156655598068549,0.6432176892346259
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.6474364875294312,1.2354714295756026,-0.41196505795382854,0,2,2,0,1,0,0.12420384750221204,0.10415581726614473,0.7716403351316432,0.23886320338465186,0.2868021634550937,0.4743346330602545,0.875796152397788,0.7611367965153482
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9570625678213497,1.0684661551838344,0.11140358736248468,1,1,1,0,0,0,0.23027799216980926,0.5823814476390317,0.18734056009115901,0.1455171839953637,0.6404994766254383,0.21398333927919802,0.7697220077301907,0.8544828159046363
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9570625678213497,0.9234824337616271,-0.0335801340597226,0,1,1,0,0,0,0.23027799216980926,0.5823814476390317,0.18734056009115901,0.29294023759941334,0.49063709083954626,0.2164226714610404,0.7697220077301907,0.7070597623005866
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.7970774424019413,1.827563201133543,0.030485758731601642,1,2,2,0,1,0,0.06725178970836243,0.06841897798133363,0.8643292322103039,0.06416586751153969,0.044105063643377705,0.8917290687450826,0.9327482101916376,0.9358341323884604
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.2258996291172153,0.9234824337616271,-0.3024171953555882,0,2,1,0,0,0,0.2076808424781292,0.35873868572652634,0.43358047169534447,0.29294023759941334,0.49063709083954626,0.2164226714610404,0.7923191574218709,0.7070597623005866
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.838466309534696,1.221833365627191,0.3833670560924949,1,0,2,0,1,0,0.44940380174841255,0.2627260867684788,0.28787011138310864,0.38908331708640453,0.0,0.6109166828135955,0.5505961981515874,0.6109166828135955
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8880686947811967,0.9178296938680538,0.029760999086857143,1,0,0,0,0,0,0.4627757828740418,0.18637973927071977,0.3508444777552384,0.49180873117188306,0.09855284358818006,0.40963842513993687,0.5372242170259582,0.5081912687281169
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.363758535239256,1.221946667683943,-0.14181186755531305,0,2,2,0,1,0,0.318120732280372,0.0,0.681879267619628,0.3890266660580285,0.0,0.6109733338419715,0.681879267619628,0.6109733338419715
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0733878510454407,1.2386817336848133,0.1652938826393726,1,2,2,0,1,0,0.3866425001496198,0.15332714845531967,0.46003035129506054,0.3806591330575933,0.0,0.6193408668424066,0.6133574997503802,0.6193408668424066
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0450354166522966,1.2407562883712755,0.1957208717189789,1,2,2,0,1,0,0.44387453491886747,0.0672155133099684,0.48890995167116413,0.3328586340931127,0.09352644324249902,0.5736149225643883,0.5561254649811326,0.6671413658068873
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3088649495330318,1.4984335926049404,0.18956864307190857,1,2,2,0,1,0,0.25474999558402317,0.18163505909892194,0.5636149452170549,0.15366184630140453,0.1942427145922507,0.6520954390063448,0.7452500043159769,0.8463381535985955
