lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3308401120359477,1.2442587368485376,-0.08658137518741005,0,2,2,0,1,0,0.19176776831991132,0.28562435132422964,0.522607880355859,0.2245303948578003,0.3066804734358617,0.468789131706338
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.2214561204601673,1.0303923214315285,-0.1910637990286388,0,2,1,0,0,0,0.21347300580595432,0.35159786792792397,0.4349291262661217,0.28782981163890803,0.39394805529065563,0.3182221330704364
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8868092578809158,0.8125912281613088,-0.074218029719607,0,1,1,0,0,0,0.3080658213357693,0.49705909944754567,0.19487507921668507,0.3415201117902302,0.504368548258231,0.15411133995153892
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8868092578809158,0.8914065897730266,0.0045973318921107564,1,1,1,0,0,0,0.3080658213357693,0.49705909944754567,0.19487507921668507,0.29602817607594306,0.5165370580750873,0.1874347658489696
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3425837215534804,1.3519004568840467,0.009316735330566317,1,1,1,0,0,0,0.04149072565286237,0.574434827140795,0.38407444720634276,0.041295407367885305,0.5655087283801826,0.393195864251932
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9826266380910351,0.8914065897730266,-0.09122004831800856,0,1,1,1,0,0,0.29073143197692036,0.43591049795512427,0.2733580700679554,0.29602817607594306,0.5165370580750873,0.1874347658489696
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8779495334920397,1.0127023254739993,0.13475279198195955,1,1,1,1,0,0,0.34558841729610185,0.43087363191575667,0.22353795078814154,0.2568206004588809,0.4736564736082386,0.26952292593288035
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0497607314289197,1.0594579528954937,0.009697221466574035,1,2,2,0,1,0,0.30877370188492564,0.33269186480122925,0.3585344333138452,0.3302250639750694,0.2800919191543676,0.389683016870563
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2814290209669879,1.2515012970325092,-0.029927723934478623,0,2,2,0,1,0,0.19548554468747975,0.3275998896580525,0.4769145656544677,0.19724064014329357,0.3540174226809036,0.44874193717580285
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1600837398333255,1.3622664200061054,0.20218268017277996,1,2,2,0,1,0,0.2490976523149329,0.34172095553680887,0.40918139214825827,0.19023930904493713,0.2572549619040202,0.5525057290510427
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0547843454935675,1.1930521004582044,0.13826775496463695,1,2,2,0,1,0,0.32857608326620014,0.28806348797403214,0.38336042875976767,0.21641786306126037,0.3741121734192749,0.40946996351946474
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2564198648803726,1.2062689649207596,-0.05015089995961297,0,2,2,0,1,0,0.21934331412474622,0.304893506870135,0.47576317900511883,0.267915133785279,0.2579007675086824,0.4741840987060386
