lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.426428182403521,1.2957832057726513,-0.1306449766308697,0,2,2,0,1,0,0.22955676676301826,0.11445828387044256,0.6559849492665392,0.3418374363815777,0.020541921264193238,0.637620642254229,0.7704432331369817,0.6581625635184222
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3660859478057792,1.131036245022647,-0.2350497027831322,0,2,2,0,1,0,0.264233106615982,0.10544783876225694,0.6303190545217611,0.36312649418163717,0.14271076641407843,0.49416273930428434,0.735766893284018,0.6368735057183628
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.053499438764867,0.9976102990325246,-0.05588913973234244,0,2,0,0,0,0,0.3553561808615307,0.23578819931207148,0.4088556197263978,0.40443227631647194,0.19352514813453142,0.40204257544899663,0.6446438190384692,0.595567723583528
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.053499438764867,1.0456322951993005,-0.007867143565566614,0,2,2,0,1,0,0.3553561808615307,0.23578819931207148,0.4088556197263978,0.3892425716387698,0.17588256132315994,0.43487486693807026,0.6446438190384692,0.6107574282612303
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.6137809526115332,1.61410406927677,0.00032311666523687776,1,2,2,0,1,0,0.09446782911461514,0.19728338895923647,0.7082487818261484,0.10018501069176182,0.18552590913970635,0.7142890800685319,0.9055321707853848,0.8998149892082382
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.035950604556938,1.0456322951993005,0.009681690642362462,1,2,2,0,1,0,0.44769385001437056,0.0686616952143208,0.4836444546713086,0.3892425716387698,0.17588256132315994,0.43487486693807026,0.5523061498856294,0.6107574282612303
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8219124302623723,1.0683827697892487,0.24647033952687647,1,0,2,0,1,0,0.5305215321918367,0.11704450515395422,0.352433962554209,0.43778429739291447,0.0560486352249223,0.5061670672821632,0.4694784677081632,0.5622157025070855
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0746910270256211,1.0711794684731646,-0.0035115585524565507,0,2,2,0,1,0,0.4626544863871894,0.0,0.5373455135128106,0.46441026566341775,0.0,0.5355897342365823,0.5373455135128106,0.5355897342365823
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2677619606277142,1.1984148534532397,-0.06934710717447445,0,2,2,0,1,0,0.36568808921012314,0.0008618607520395011,0.6334500499378374,0.39727155925156094,0.007042027843638399,0.5956864128048006,0.6343119106898769,0.602728440648439
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2492337588427787,1.2839064827949107,0.034672723952132056,1,2,2,0,1,0,0.34440989633500696,0.06194644828720737,0.5936436552777856,0.35804675850254464,0.0,0.6419532413974554,0.655590103564993,0.6419532413974554
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.036507307142735,1.0604631196083052,0.023955812465570103,1,2,2,0,1,0,0.47668149480542893,0.010129703046407031,0.5131888020481641,0.4231120402687872,0.0933127996541204,0.4835751599770924,0.5233185050945711,0.5768879596312128
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2328021786792553,1.266531636117403,0.0337294574381477,1,2,2,0,1,0,0.36151767565388127,0.044162469812982,0.5943198544331367,0.3464864114751832,0.04049554073223048,0.6130180476925863,0.6384823242461187,0.6535135884248168
