lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.0879180377338076,1.47926664946909,0.39134861173528246,1,2,2,0,1,0,0.38388268534985026,0.14431659136649186,0.47180072318365784,0.20867659136169867,0.1033801676075126,0.6879432409307887,0.6161173145501497,0.7913234085383013
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.25054973390927604,0.1490705403340121,-0.10147919357526394,0,0,0,1,0,0,0.7837121358348238,0.18202599422107643,0.03426186984409981,0.8539928927140532,0.1429436740378815,0.0030634331480652983,0.21628786406517625,0.14600710718594678
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7968451537495151,0.5113780932647887,-0.2854670604847265,0,1,1,0,0,0,0.20864419378995502,0.7858664584705747,0.005489347639470217,0.4904046226142999,0.5078126613066115,0.0017827159790886038,0.7913558061100449,0.5095953772857001
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7968451537495151,0.7558258262031483,-0.041019327546366835,0,1,1,0,0,0,0.20864419378995502,0.7858664584705747,0.005489347639470217,0.2519691501545385,0.7402358732877747,0.007794976457686784,0.7913558061100449,0.7480308497454615
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9533823627291701,1.1171999143642954,0.16381755163512535,1,0,2,1,1,1,0.5233088185354149,0.0,0.47669118136458505,0.44140004271785227,0.0,0.5585999571821477,0.47669118136458505,0.5585999571821477
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8333608694250542,0.7558258262031483,-0.07753504322190585,0,1,1,1,0,0,0.1805855078801305,0.8054681146146848,0.013946377405184687,0.2519691501545385,0.7402358732877747,0.007794976457686784,0.8194144920198695,0.7480308497454615
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6393866146523242,1.2574044894224883,0.6180178747701641,1,0,2,0,1,0,0.6803066925738379,0.0,0.3196933073261621,0.34671353001982486,0.04916845033786199,0.6041180195423131,0.3196933073261621,0.6532864698801751
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.184855512567277,0.6072866912548588,-0.5775688213124183,0,2,0,0,0,0,0.35787295705021155,0.09939857313229991,0.5427284697174886,0.6963566542725707,0.0,0.3036433456274294,0.6421270428497885,0.3036433456274294
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.6711445630349897,1.697283273026717,0.026138709991727405,1,2,2,0,1,0,0.1443827129553557,0.040090010854298766,0.8155272760903455,0.11964149954698727,0.06343372767930844,0.8169247726737043,0.8556172869446442,0.8803585003530128
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.7259685752634372,1.2471896451367754,0.5212210698733383,1,0,2,0,1,0,0.6370157122682815,0.0,0.3629842876317186,0.37640517733161233,0.0,0.6235948225683877,0.3629842876317186,0.6235948225683877
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.419176126415202,1.06792296279409,-0.35125316362111203,0,2,2,0,1,0,0.2508560210701579,0.07911183124448211,0.67003214758536,0.3899718260717377,0.15213338486243455,0.45789478896582775,0.7491439788298421,0.6100281738282622
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.471424248191544,1.2534820199370997,-0.21794222825444431,0,2,1,0,0,0,0.17385878953867007,0.18085817253111597,0.645283037830214,0.13664483409670727,0.47322831166948576,0.390126854133807,0.8261412103613299,0.8633551658032927
