lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3660301246567155,1.399824145739227,0.033794021082511616,1,2,2,0,1,0,0.11728646332969175,0.3993969486839008,0.48331658798640736,0.1380014471888189,0.3241729598831352,0.537825592928046
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.439863323419722,1.2635984650781567,-0.17626485834156536,0,2,2,0,1,0,0.13578428244200855,0.288568111696261,0.5756476058617305,0.18047345748336485,0.3754546199551135,0.4440719225615216
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9248858123705963,0.8813745351508234,-0.04351127721977288,0,1,1,0,0,0,0.138948967281713,0.7972162530659778,0.06383477965230927,0.15194163013798678,0.8147422045732029,0.03331616528881028
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9248858123705963,0.914630057521003,-0.01025575484959329,0,1,1,0,0,0,0.138948967281713,0.7972162530659778,0.06383477965230927,0.15579085372704968,0.7737882350248978,0.07042091124805261
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3744723160026877,1.4336829379753375,0.05921062197264981,1,1,2,0,1,0,0.0795225904630861,0.46648250307113975,0.453994906465774,0.07688384376417108,0.4125493744963203,0.5105667817395086
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.929746461428939,0.914630057521003,-0.015116403907936005,0,1,1,1,0,0,0.19054115088239756,0.6891712368062659,0.12028761231133658,0.15579085372704968,0.7737882350248978,0.07042091124805261
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7253911380036717,0.864648885615083,0.1392577476114113,1,1,1,1,0,0,0.38516787246503437,0.5042731170662594,0.11055901046870611,0.36676099982813193,0.4018291147286531,0.23140988544321495
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0269273699281123,1.0748118643361018,0.047884494407989475,1,1,2,1,1,1,0.2668242635174415,0.4394241030370048,0.2937516334455538,0.2877983062749204,0.34959152311405733,0.36261017061102224
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.336570913821275,1.3078633638485102,-0.0287075499727647,0,2,2,0,1,0,0.20286907935530746,0.25769092746811023,0.5394399931765823,0.21740906627938522,0.25731850359271913,0.5252724301278956
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3206749263908466,1.4117724915423178,0.09109756515147116,1,2,2,0,1,0,0.20119591228782482,0.2769332490335035,0.5218708386786716,0.20097350469007622,0.18628049907752978,0.612745996232394
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1900302159330567,1.188385004093167,-0.0016452118398897486,0,2,2,0,1,0,0.2335461724263944,0.3428774392141546,0.42357638835945105,0.2083355565332142,0.3949438828404045,0.3967205606263813
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1936192452591663,1.251779920961313,0.05816067570214667,1,1,1,1,0,0,0.17689464081520723,0.45259147311041936,0.37051388607437347,0.11560231350151841,0.5170154520356501,0.3673822344628314
