lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4713161153949006,1.3779183465311988,-0.09339776886370177,0,2,2,0,1,0,0.14741612979557914,0.23385162501394105,0.6187322451904798,0.13994023334883676,0.34220118677112765,0.5178585798800356
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.7868853696955136,0.748242391695533,-0.03864297799998062,0,0,0,1,0,0,0.44544567061834206,0.3222232890678021,0.23233104031385576,0.48192036017105866,0.2879168879623496,0.2301627518665917
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9673178675355535,0.9302570863497502,-0.03706078118580325,0,1,0,0,0,0,0.3326980144635272,0.367286103537392,0.30001588199908075,0.35719687228612873,0.3553491690779924,0.2874539586358789
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9673178675355535,0.92123042816832,-0.046087439367233474,0,1,0,0,0,0,0.3326980144635272,0.367286103537392,0.30001588199908075,0.36623421406569734,0.3463011437002852,0.2874646422340174
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9332276527156925,0.9655858349670924,0.03235818225139986,1,0,0,1,0,0,0.36310320899360665,0.3405659292970944,0.29633086170929906,0.34775396528335134,0.33890623446620494,0.3133398002504437
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8897483827992008,0.92123042816832,0.03148204536911925,1,0,0,0,0,0,0.3901066876045206,0.3300382419917579,0.27985507040372143,0.36623421406569734,0.3463011437002852,0.2874646422340174
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9778409957012953,1.023999692525474,0.04615869682417861,1,1,1,1,0,0,0.30817341254688774,0.40581217920492907,0.28601440824818314,0.30486439736012977,0.36627151275426667,0.32886408988560367
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0943994674952502,1.1366399931521052,0.04224052565685499,1,1,2,1,1,1,0.24328818211218492,0.4190241682803797,0.3376876496074353,0.2808625561423297,0.3016348945632352,0.41750254929443503
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.076458896234605,1.1393870176137575,0.0629281213791526,1,2,2,0,1,0,0.30154669378403387,0.3204477161973274,0.37800559001863876,0.2515630162077211,0.3574869499708004,0.3909500338214785
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1110781385265,1.2224437846553955,0.11136564612889543,1,2,2,0,1,0,0.30341665800644474,0.2820885454606107,0.41449479653294463,0.2523439200759083,0.27286837519278817,0.47478770473130366
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9424020130214341,0.9713143441797106,0.028912331158276516,1,0,1,0,0,0,0.37333719097984436,0.3109236050188772,0.3157392040012784,0.295520132897612,0.43764539002506564,0.2668344770773225
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0791195934279698,1.1888098643673453,0.10969027093937544,1,1,2,1,1,1,0.2771933864167919,0.3664936337384463,0.35631297984476173,0.27008490342463976,0.27102032878337523,0.458894767791985
