lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2677255754004897,1.1780128380708514,-0.08971273732963825,0,2,2,0,1,0,0.36613721219975515,0.0,0.6338627877002448,0.37257602481742796,0.07683511209429285,0.5505888629882792,0.6338627877002448,0.6274239750825721
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9483594645885853,0.9298653821268804,-0.01849408246170492,0,0,0,1,0,0,0.5031097751185754,0.04542098497426428,0.4514692398071605,0.5166207071742962,0.036893203324527064,0.4464860894011767,0.4968902247814248,0.48337929272570374
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8171011446450034,0.8096342012573624,-0.0074669433876409785,0,0,0,1,0,0,0.5475644946861944,0.08776986578260791,0.36466563943119773,0.562219390934361,0.06592701667391562,0.3718535922917234,0.45243550521380566,0.437780608965639
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8171011446450034,0.8217187281616433,0.004617583516639878,1,0,0,1,0,0,0.5475644946861944,0.08776986578260791,0.36466563943119773,0.5605853567241945,0.05711055818996778,0.38230408498583773,0.45243550521380566,0.43941464317580553
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.905627628630589,0.9030009750984479,-0.0026266535321410878,0,0,0,1,0,0,0.5471861855847054,0.0,0.4528138143152945,0.5481624635696113,0.0006740975623295927,0.45116343876805914,0.4528138143152945,0.45183753633038876
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8152550216349328,0.8217187281616433,0.0064637065267104665,1,0,0,0,0,0,0.5669497627959631,0.050845452573140826,0.382204784530896,0.5605853567241945,0.05711055818996778,0.38230408498583773,0.43305023710403684,0.43941464317580553
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8695071090696518,0.9949877573079342,0.12548064823828242,1,0,0,0,0,0,0.4978620930484727,0.13476870463340276,0.3673692022181245,0.5024075324830312,0.00019717752600338902,0.49739528989096543,0.5021379068515273,0.49759246741696883
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1629103919238108,1.1002802324014256,-0.06263015952238526,0,2,2,0,1,0,0.39140334096824436,0.054282925939700556,0.5543137329920551,0.4498598836992872,0.0,0.5501401162007128,0.6085966589317556,0.5501401162007128
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,0.9901478725505507,0.9392449463120127,-0.05090292623853798,0,0,0,0,0,0,0.5049260636247247,0.0,0.49507393627527535,0.5246063869575398,0.011542279572907726,0.4638513333695525,0.49507393627527535,0.4753936129424602
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1100021672403562,1.0891818776477853,-0.020820289592570873,0,2,2,0,1,0,0.4268070482819299,0.03638373599578409,0.536809215622286,0.45540906107610735,0.0,0.5445909388238926,0.57319295161807,0.5445909388238926
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9216890721364223,1.111405702254555,0.18971663011813267,1,0,2,0,1,0,0.5391554638317888,0.0,0.46084453606821113,0.42447700322720017,0.03964029109104485,0.535882705581755,0.46084453606821113,0.5755229966727998
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.12458860375936,1.1429311590296007,0.018342555270240757,1,2,2,0,1,0,0.43297905946430104,0.009453277112038055,0.5575676633236609,0.42785080850029245,0.001367223769814298,0.5707819676298932,0.567020940435699,0.5721491913997075
