lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3718041494890953,1.3412606905071356,-0.03054345898195976,0,2,2,0,1,0,0.15444566766597304,0.31930451517895864,0.5262498171550684,0.22414706150482552,0.21044518648321348,0.565407752011961
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.31758045825454,0.05276705774203988,-0.26481340051250013,0,0,0,1,0,0,0.6881482377532263,0.30612306623900715,0.005728696007766422,0.94850752129094,0.050217899676080036,0.001274579032979921
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6139469681898593,0.753451585939405,0.1395046177495457,1,1,1,0,0,0,0.4037171417890607,0.578618748232019,0.017664109978920164,0.2670875999466306,0.7123732141673338,0.020539185886035594
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6139469681898593,0.6563046746064304,0.042357706416571106,1,1,1,0,0,0,0.4037171417890607,0.578618748232019,0.017664109978920164,0.3669813623462492,0.6097326007010713,0.02328603695267958
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9227220611772069,0.7956781598190781,-0.12704390135812882,0,0,0,1,0,0,0.38948852128848854,0.2983008962458156,0.31221058246569566,0.4517463568070417,0.30082912656683847,0.24742451662611983
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.823645690413962,0.6563046746064304,-0.16734101580753158,0,1,1,1,0,0,0.24183271536427223,0.6926888788574938,0.06547840577823409,0.3669813623462492,0.6097326007010713,0.02328603695267958
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6020572184347796,0.8200638622550367,0.21800664382025714,1,0,0,0,0,0,0.5798051610473975,0.2383324594704255,0.181862379482177,0.42276329642797855,0.33440954488900626,0.24282715868301524
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9666613561755264,0.7144687073555512,-0.25219264881997516,0,1,0,1,0,0,0.17084361249322644,0.6916514188380208,0.13750496866875278,0.49359983612568153,0.29833162039308575,0.20806854348123274
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.5898338315588365,1.5554388381410051,-0.034394993417831365,0,2,2,0,1,0,0.08413417010716663,0.24189782822683017,0.6739680016660031,0.0747923872270714,0.2949763874048521,0.6302312253680765
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.6339168200625434,1.127101217418381,0.49318439735583763,1,0,2,0,1,0,0.6177150024035323,0.13065317513039204,0.2516318224660756,0.35794347864968645,0.15701182528224608,0.48504469606806744
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.329623937810244,1.4093956461849324,0.0797717083746885,1,2,2,0,1,0,0.16456231607002905,0.34125143004969766,0.49418625388027315,0.1320256636782749,0.3265530264585177,0.5414213098632074
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2195216336344936,1.1431793968249178,-0.07634223680957586,0,1,1,1,0,0,0.07211497660954917,0.6362484131464083,0.29163661024404264,0.07210238198525902,0.7126158392045642,0.21528177881017685
