lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3043157282124773,1.1424195637355554,-0.1618961644769219,0,2,1,0,0,0,0.1845610012369089,0.3265622693137049,0.4888767294493862,0.14579487474448002,0.5659906867754845,0.2882144384800354
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.5220852964922367,0.5143856379707058,-0.007699658521530872,0,0,0,1,0,0,0.5979879500661117,0.28193880337554006,0.12007324655834832,0.5741431740104821,0.3373280140083301,0.08852881198118784
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6765804598056779,0.539176400261256,-0.13740405954442192,0,0,0,1,0,0,0.44586210285004835,0.4316953344942252,0.12244256265572635,0.5205928424585612,0.4196379148216216,0.05976924271981719
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6765804598056779,0.5821323328344135,-0.09444812697126448,0,0,0,1,0,0,0.44586210285004835,0.4316953344942252,0.12244256265572635,0.5434703996491461,0.3309268678672944,0.12560273248355952
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9168418754607706,0.9597115997777854,0.04286972431701486,1,1,1,0,0,0,0.2314024217777011,0.6203532809838271,0.14824429723847174,0.21031723513922304,0.6196539299437682,0.1700288349170086
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.4840923043773288,0.5821323328344135,0.09804002845708465,1,0,0,0,0,0,0.6218901204417595,0.2721274547391523,0.10598242481908826,0.5434703996491461,0.3309268678672944,0.12560273248355952
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.775162951269205,0.7134389940591024,-0.0617239572101026,0,1,0,1,0,0,0.35697489363601737,0.5108872614587602,0.1321378449052224,0.49247650859564224,0.30160798874961314,0.20591550265474465
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9903050366551838,0.9240936952193632,-0.06621134143582053,0,1,0,1,0,0,0.221433527335653,0.5668279086735103,0.2117385639908367,0.39019450644179404,0.2955172918970485,0.31428820166115734
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.5011510390138099,1.4833519055855935,-0.017799133428216374,0,2,2,0,1,0,0.1715459305744731,0.15575709983724378,0.6726969695882831,0.11010308780629936,0.29644191880180804,0.5934549933918927
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4488472864710762,1.219030178706762,-0.2298171077643143,0,2,2,0,1,0,0.14160330020777506,0.26794611311337363,0.5904505866788513,0.2745135837633204,0.23194265376659726,0.49354376247008236
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2096144608110238,1.1948573630276593,-0.014757097783364426,0,1,1,1,0,0,0.16072780831245487,0.4689299225640667,0.3703422691234785,0.135424300081427,0.5342940368094866,0.33028166310908635
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1251358279806913,0.9878464617548796,-0.13728936622581178,0,1,1,1,0,0,0.16909015480993775,0.536683862399433,0.29422598279062917,0.1377153082315709,0.736722921781979,0.1255617699864503
