lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2945418436246359,1.1525975992602722,-0.1419442443643637,0,2,1,0,0,0,0.23477141259300696,0.23591533118935018,0.5293132562176428,0.20842873511916496,0.43054493050139786,0.36102633437943715
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.6398434754391077,1.03856358823738,0.39872011279827235,1,0,1,1,0,0,0.5533311755548178,0.2534941734512565,0.19317465099392558,0.2895812104108015,0.3822739909410168,0.3281447986481817
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6778715226459624,1.0105486704719964,0.33267714782603397,1,1,1,0,0,0,0.42262506576707354,0.4768783458198905,0.10049658841303592,0.20218754536600778,0.585076238795988,0.2127362158380042
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6778715226459624,0.7365684101044458,0.05869688745848345,1,1,1,0,0,0,0.42262506576707354,0.4768783458198905,0.10049658841303592,0.36782684450250436,0.5277779008905453,0.10439525460695025
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9867025434992636,0.9867058499542481,3.30645498458626e-06,1,1,1,0,0,0,0.2022634119639821,0.6087706325727722,0.18896595546324568,0.20226024068041704,0.608773668684918,0.18896609063466507
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8592305605930812,0.7365684101044458,-0.12266215048863538,0,1,1,1,0,0,0.36612501908137285,0.4085194012441733,0.22535557967445397,0.36782684450250436,0.5277779008905453,0.10439525460695025
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8987544194674674,1.2939910907692138,0.39523667130174645,1,1,2,1,1,1,0.2899540328683097,0.5213375147959133,0.18870845233577704,0.2215534848982108,0.2629019394343646,0.5155445756674246
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9740064914073372,1.4325183469262706,0.45851185551893336,1,1,2,1,1,1,0.327339639829581,0.37131422893350075,0.3013461312369182,0.15631106365444034,0.2548595257648487,0.5888294105807109
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1419847218377572,1.3844359318323725,0.24245120999461522,1,1,2,1,1,1,0.2046682696930652,0.4486787387761124,0.3466529915308224,0.18151399458030415,0.25253607900701924,0.5659499264126766
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4501316741623829,1.3146762381136572,-0.13545543604872567,0,2,2,0,1,0,0.15302805023893998,0.24381222535973726,0.6031597244013228,0.23702732553922004,0.21126911080790267,0.5517035636528773
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9973487262317944,0.9270037055753493,-0.0703450206564451,0,1,1,1,0,0,0.30725829382062886,0.388134686126948,0.3046070200524232,0.3495393403145119,0.37391761379562677,0.2765430458898613
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3599964755851222,1.3408412268107401,-0.019155248774382017,0,2,2,0,1,0,0.09650054714190381,0.44700243013107016,0.456497022727026,0.21092956012418673,0.2372996529408865,0.5517707869349268
