lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4429803931459542,1.3763677878752703,-0.06661260527068391,0,2,2,0,1,0,0.23458155729709892,0.08785649205984779,0.6775619505430532,0.2606262081945586,0.10237979553561255,0.6369939961698289,0.765418442602901,0.7393737917054415
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3750927483621698,1.2231480811099111,-0.15194466725225864,0,2,2,0,1,0,0.2447799640931275,0.13534732325157517,0.6198727125552973,0.2131132296860397,0.35062545931800937,0.4362613108959509,0.7552200358068725,0.7868867702139603
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9171590196183883,0.9091312472323365,-0.00802777238605179,0,1,1,0,0,0,0.1865882421173796,0.7096644959468524,0.10374726183576796,0.17109787186346334,0.7486730088407367,0.0802291191957999,0.8134117577826204,0.8289021280365366
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9171590196183883,0.9551141446056971,0.0379551249873088,1,1,1,0,0,0,0.1865882421173796,0.7096644959468524,0.10374726183576796,0.1695946316236123,0.7056965919470783,0.12470877632930938,0.8134117577826204,0.8304053682763877
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.5349965292294319,1.5181859791085546,-0.016810550120877288,0,2,2,0,1,0,0.11818535386005559,0.22863276285045708,0.6531818831894873,0.11282100035175745,0.2561720199879303,0.6310069795603122,0.8818146460399444,0.8871789995482424
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0465611691489678,0.9551141446056971,-0.0914470245432707,0,1,1,1,0,0,0.16257136816579384,0.6282960943194444,0.20913253741476168,0.1695946316236123,0.7056965919470783,0.12470877632930938,0.8374286317342061,0.8304053682763877
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6645912783472024,1.0911335931703536,0.4265423148231512,1,0,2,0,1,0,0.5645671702816328,0.20627438088953184,0.2291584487288353,0.41697452953867725,0.07491734755229179,0.508108122809031,0.43543282961836716,0.5830254703613227
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.046991498816573,1.1203564301300208,0.0733649313134479,1,2,2,0,1,0,0.44739502408548487,0.0582184528124573,0.4943865230020578,0.4398217848349895,0.0,0.5601782150650104,0.5526049758145151,0.5601782150650104
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1244953026953992,1.1527240928145266,0.028228790119127378,1,2,2,0,1,0,0.4229910780681961,0.02952254096820855,0.5474863808635954,0.41664927772980426,0.013977351525864802,0.5693733706443309,0.5770089218318039,0.5833507221701957
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.153859971241915,1.2974644590514972,0.14360448780958213,1,2,2,0,1,0,0.40288504378751683,0.040369940983051356,0.5567450151294319,0.3512677703742514,0.0,0.6487322295257486,0.5971149561124832,0.6487322295257486
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2496317258190763,1.3148252509878957,0.06519352516881938,1,2,2,0,1,0,0.3637988614261065,0.022770551128710636,0.6134305873451829,0.30293962213129544,0.07929550454951328,0.6177648732191913,0.6362011384738935,0.6970603777687046
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3732555652705378,1.237004222446772,-0.13625134282376572,0,2,2,0,1,0,0.2744845591633244,0.07777531620281344,0.6477401245338622,0.2961719550338622,0.1706518672855037,0.5331761775806342,0.7255154407366756,0.7038280448661378
