lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4083368394333835,1.438952208209737,0.030615368776353513,1,2,2,0,1,0,0.14074085718817866,0.3101814461902592,0.5490776966215621,0.15082093259673468,0.25940592659679357,0.5897731408064717
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.188117333297034,1.0123497067132594,-0.17576762658377465,0,1,1,0,0,0,0.11612981604287248,0.5796230346172206,0.30424714933990676,0.17829522669352493,0.6310598398996907,0.19064493340678437
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8577867967068369,0.8683819502662343,0.010595153559397441,1,1,1,0,0,0,0.17952839539080076,0.7831564125115617,0.037315192097637645,0.15973617171813204,0.8121457062975014,0.028118121984366456
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8577867967068369,0.8566970701181171,-0.0010897265887197527,0,1,1,0,0,0,0.17952839539080076,0.7831564125115617,0.037315192097637645,0.1873447510743673,0.7686134277331481,0.0440418211924845
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.4333419898172473,1.4271355666259355,-0.006206423191311705,0,2,2,0,1,0,0.04627830831547801,0.47410139355179665,0.47962029813272533,0.050935148861957526,0.4709941356501493,0.47807071548789315
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8991633670156827,0.8566970701181171,-0.042466296897565536,0,1,1,1,0,0,0.17587621866124092,0.7490841956618356,0.07503958567692352,0.1873447510743673,0.7686134277331481,0.0440418211924845
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.784721521994356,1.0185157794418545,0.2337942574474985,1,1,2,1,1,1,0.3597208758001877,0.49583672640526866,0.14444239779454365,0.3363787471901369,0.3087267261778719,0.3548945266319913
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0276759924470915,0.9494867577699041,-0.07818923467718741,0,1,0,1,0,0,0.24739311065516542,0.4775377862425777,0.27506910310225696,0.35219422053179217,0.34612480116651145,0.3016809783016963
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3806329124747105,1.3577123274880998,-0.02292058498661076,0,2,2,0,1,0,0.18223904421263165,0.25488899910002605,0.5628719566873422,0.1853813610129001,0.2715249504861001,0.5430936885009998
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2089278683005105,1.3274107904101566,0.11848292210964617,1,2,2,0,1,0,0.22153516455938768,0.34800180258071417,0.4304630328598981,0.21768211212835636,0.2372249853331307,0.545092902538513
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1549229928298161,1.1556563488455822,0.0007333560157660735,1,2,2,0,1,0,0.2468456583241972,0.3513856905217893,0.40176865115401345,0.22971927134570486,0.38490510846300824,0.38537562019128696
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2027367826986515,1.2009994975514688,-0.0017372851471826323,0,1,1,1,0,0,0.17667806628980684,0.4439070847217348,0.3794148489884583,0.11696650878822662,0.5650674848720781,0.3179660063396953
