lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3097277805625325,1.1749595953831227,-0.1347681851794098,0,2,2,0,1,0,0.3053401095328361,0.07959200017179534,0.6150678901953686,0.3727170602844508,0.07960628384797575,0.5476766557675735,0.6946598903671639,0.6272829396155493
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.0454719580714025,0.9732763678564066,-0.07219559021499589,0,2,0,0,0,0,0.44218632238151356,0.0701553969655704,0.48765828055291605,0.464679878748909,0.09736387444577542,0.4379562467053156,0.5578136775184864,0.535320121151091
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6644835794105279,0.7557212959705456,0.09123771656001767,1,0,0,1,0,0,0.5565177728576232,0.22248087467422592,0.22100135236815102,0.4704948873011321,0.30328892922719014,0.22621618337167773,0.44348222704237694,0.5295051125988679
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6644835794105279,0.7966441787312677,0.13216059932073976,1,0,0,1,0,0,0.5565177728576232,0.22248087467422592,0.22100135236815102,0.4987357833642579,0.20588425434021645,0.29537996219552565,0.44348222704237694,0.5012642165357422
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7674160505781618,0.7526372027023208,-0.01477884787584094,0,0,0,1,0,0,0.5044522321744178,0.22367948487300265,0.2718682828525796,0.5348236769198087,0.17771544325806185,0.28746087972212947,0.49554776772558223,0.4651763229801913
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.903241674596893,0.7966441787312677,-0.10659749586562528,0,0,0,0,0,0,0.49696276179812776,0.10283280160685143,0.4002044364950208,0.4987357833642579,0.20588425434021645,0.29537996219552565,0.5030372381018722,0.5012642165357422
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9102795199636469,0.9843935885771267,0.0741140686134798,1,0,0,0,0,0,0.4541201743421037,0.18148013115214576,0.36439969440575054,0.4345953613688918,0.14641568848508973,0.4189889500460185,0.5458798255578963,0.5654046385311082
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0205936215223326,1.1467185535839448,0.12612493206161224,1,2,2,0,1,0,0.4710552007636466,0.03729597675037419,0.4916488223859792,0.4205253249933835,0.012230796229288075,0.5672438786773284,0.5289447991363534,0.5794746749066164
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1458498501626848,1.2386872594337888,0.09283740927110395,1,2,2,0,1,0,0.3041239361255263,0.24590227738626264,0.44997378638821106,0.298717529335603,0.16387768169500527,0.5374047888693917,0.6958760637744736,0.701282470564397
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3150396558645452,1.329339643352688,0.014299987488142873,1,2,2,0,1,0,0.34089054771817484,0.003179248499105157,0.65593020368272,0.335330178223656,0.0,0.664669821676344,0.6591094521818252,0.664669821676344
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9064604006656425,0.9881661219469604,0.08170572128131792,1,0,0,0,0,0,0.5467697995671787,0.0,0.45323020033282124,0.42506361527654096,0.16170664729995754,0.41322973732350143,0.45323020033282124,0.574936384623459
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4295748905221215,1.360017792706375,-0.06955709781574648,0,2,2,0,1,0,0.19226155709026518,0.1859019950973481,0.6218364477123867,0.27840029949839457,0.0831816080968358,0.6384180923047696,0.8077384428097347,0.7215997004016055
