lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2080645292825045,1.4310447673716549,0.22298023808915035,1,2,2,0,1,0,0.39596773525874773,0.0,0.6040322646412523,0.14645886432761762,0.2760375037731098,0.5775036317992726,0.6040322646412523,0.8535411355723823
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.846343016515672,0.40533339886694136,-0.44100961764873065,0,1,0,0,0,0,0.35153060606802183,0.45059577114828436,0.19787362268369382,0.6307588118282984,0.333148977276462,0.036092210795239686,0.6484693938319782,0.36924118807170164
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7858806911080021,0.8960077127858611,0.11012702167785904,1,1,1,0,0,0,0.27044178027238325,0.6732357481472312,0.056322471480385466,0.1411870565745672,0.8216181738650045,0.03719476946042832,0.7295582196276167,0.8588129433254328
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7858806911080021,0.8623009522458951,0.07642026113789302,1,1,1,0,0,0,0.27044178027238325,0.6732357481472312,0.056322471480385466,0.22568960893300757,0.6863198296880897,0.08799056127890269,0.7295582196276167,0.7743103909669924
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.344595911771412,1.349742440250597,0.005146528479185175,1,2,2,0,1,0,0.32770204401429404,0.0,0.672297955885706,0.32512877977470145,0.0,0.6748712201252985,0.672297955885706,0.6748712201252985
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8084690019946569,0.8623009522458951,0.053831950251238214,1,1,1,1,0,0,0.2900949866104316,0.61134102458448,0.09856398870508842,0.22568960893300757,0.6863198296880897,0.08799056127890269,0.7099050132895685,0.7743103909669924
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.2678546268606918,1.2529331513017592,-0.01492147555893264,0,2,2,0,1,0,0.30814969776254414,0.1158459774142199,0.5760043247232359,0.29124649714791156,0.16457385420241777,0.5441796485496707,0.6918503021374558,0.7087535027520885
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9118910737206133,0.5980375030356935,-0.3138535706849198,0,0,0,0,0,0,0.4176284337804215,0.25285205851854353,0.3295195076010349,0.7009812483821533,0.0,0.29901875151784674,0.5823715661195784,0.29901875151784674
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.655417018102614,1.5119813117342653,-0.14343570636834868,0,2,2,0,1,0,0.1666125170046808,0.011357947688024525,0.8220295352072947,0.21706830730111773,0.05388207346349919,0.729049619135383,0.8333874828953193,0.7829316925988822
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.101460707773477,0.9243018970118438,-0.1771588107616332,0,2,0,0,0,0,0.37109492967576824,0.1563494326749864,0.47255563754924534,0.5378490513940781,0.0,0.4621509485059219,0.6289050702242318,0.4621509485059219
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2073818806623249,1.162895533851598,-0.04448634681072683,0,2,2,0,1,0,0.3299778479406465,0.13266242325638203,0.5373597287029714,0.4185522329742009,0.0,0.581447766925799,0.6700221519593534,0.581447766925799
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4825422960359929,1.6468276522665803,0.1642853562305875,1,2,2,0,1,0,0.249587348050159,0.01828300766368908,0.7321296441861519,0.09920496955097481,0.15476240843147,0.7460326219175551,0.750412651849841,0.9007950303490251
