safe_drug,toxic_drug,p_safe,p_toxic,delta,pairwise_correct,safe_correct,toxic_correct,both_correct,safe_label,toxic_label,safe_pred,toxic_pred
Nystatin,Amphotericin B,0.0028154443463304585,0.3300803379635995,0.327264893617269,True,True,False,False,0.0,1.0,0,0
Temsirolimus,Everolimus,0.9967556576020702,0.9948404737371828,-0.0019151838648874264,False,False,True,False,0.0,1.0,1,1
Protriptyline hydrochloride,Nortriptyline hydrochloride,0.9279749713932877,0.920835596164842,-0.007139375228445655,False,False,True,False,0.0,1.0,1,1
Daunorubicin hydrochloride,Doxorubicin hydrochloride,0.947838301153858,0.9316213723829594,-0.016216928770898642,False,False,True,False,0.0,1.0,1,1
Exenatide synthetic,Liraglutide,0.14112649716552833,0.987267366259259,0.8461408690937307,True,True,True,True,0.0,1.0,0,1
Terazosin hydrochloride,Alfuzosin hydrochloride,0.7616733871974005,0.5576701299021527,-0.20400325729524782,False,False,True,False,0.0,1.0,1,1
Lurasidone hydrochloride,Ziprasidone hydrochloride,0.7454646183646261,0.719970958113614,-0.025493660251012074,False,False,True,False,0.0,1.0,1,1
Budesonide,Prednisone,0.14641870256758793,0.740130971337363,0.5937122687697751,True,True,True,True,0.0,1.0,0,1
Budesonide,Prednisolone,0.14641870256758793,0.5281206648889436,0.38170196232135567,True,True,True,True,0.0,1.0,0,1
Pramlintide acetate,Liraglutide,0.7755669994829891,0.987267366259259,0.2117003667762699,True,False,True,False,0.0,1.0,1,1
Dutasteride,Finasteride,0.7088502381087467,0.6932272921810132,-0.0156229459277335,False,False,True,False,0.0,1.0,1,1
Fesoterodine fumarate,Tolterodine tartrate,0.5054000498924213,0.1906311137988547,-0.3147689360935666,False,False,False,False,0.0,1.0,1,0
Topotecan hydrochloride,Irinotecan hydrochloride,0.9018400771829941,0.9461241024711243,0.044284025288130247,True,False,True,False,0.0,1.0,1,1
Ibutilide fumarate,Dofetilide,0.5974920765159683,0.7364417101542091,0.13894963363824087,True,False,True,False,0.0,1.0,1,1
Bacitracin,Daptomycin,0.5976743983095325,0.8449792511026785,0.24730485279314596,True,False,True,False,0.0,1.0,1,1
Esmolol hydrochloride,Acebutolol hydrochloride,0.5712661843857343,0.7465421030194848,0.17527591863375047,True,False,True,False,0.0,1.0,1,1
Meclizine hydrochloride,Cetirizine hydrochloride,0.5254782613882175,0.5575539933549368,0.03207573196671931,True,False,True,False,0.0,1.0,1,1
Ibutilide fumarate,Dronedarone hydrochloride,0.5974920765159683,0.9832130870462316,0.3857210105302633,True,False,True,False,0.0,1.0,1,1
Levonorgestrel,Progesterone,0.37906751923815796,0.7342412547457541,0.3551737355075961,True,True,True,True,0.0,1.0,0,1
Esmolol hydrochloride,Atenolol,0.5712661843857343,0.4547077739388315,-0.1165584104469028,False,False,False,False,0.0,1.0,1,0
Morphine sulfate,Bromocriptine mesylate,0.02019227217196415,0.12623678930461577,0.10604451713265162,True,True,False,False,0.0,1.0,0,0
Alfentanil hydrochloride,Remifentanil hydrochloride,0.47553124034671396,0.38110961542606675,-0.0944216249206472,False,False,False,False,0.0,1.0,1,0
Primaquine phosphate,Chloroquine phosphate,0.45120345443266663,0.8784707946239384,0.42726734019127177,True,True,True,True,0.0,1.0,0,1
Triprolidine hydrochloride,Cyproheptadine hydrochloride,0.5613022818563054,0.9147050430397926,0.35340276118348724,True,False,True,False,0.0,1.0,1,1
Protriptyline hydrochloride,Amitriptyline hydrochloride,0.9279749713932877,0.8133918324226551,-0.11458313897063255,False,False,True,False,0.0,1.0,1,1
Primidone,Phenobarbital sodium,0.6676254477131307,0.9063065940717684,0.23868114635863769,True,False,True,False,0.0,1.0,1,1
Tapentadol hydrochloride,Tramadol hydrochloride,0.18314663322250882,0.23200451189448323,0.048857878671974414,True,True,False,False,0.0,1.0,0,0
Conivaptan hydrochloride,Tolvaptan,0.8266139514587069,0.8112144935587486,-0.015399457899958224,False,False,True,False,0.0,1.0,1,1
Pramlintide acetate,Repaglinide,0.7755669994829891,0.8386639019129283,0.06309690242993915,True,False,True,False,0.0,1.0,1,1
Temsirolimus,Sunitinib malate,0.9967556576020702,0.7056568249710995,-0.2910988326309707,False,False,True,False,0.0,1.0,1,1
Codeine sulfate,Oxycodone hydrochloride,0.09354532420666133,0.3016879097663215,0.20814258555966014,True,True,False,False,0.0,1.0,0,0
Bivalirudin,Ximelagatran,0.0035383718758968184,0.3748169810435513,0.3712786091676545,True,True,False,False,0.0,1.0,0,0
Kanamycin,Amphotericin B,0.048181019480930586,0.3300803379635995,0.2818993184826689,True,True,False,False,0.0,1.0,0,0
Vilazodone hydrochloride,Trazodone hydrochloride,0.8814821535768598,0.6485041135169913,-0.23297804005986844,False,False,True,False,0.0,1.0,1,1
Morphine sulfate,Oxycodone hydrochloride,0.02019227217196415,0.3016879097663215,0.28149563759435736,True,True,False,False,0.0,1.0,0,0
Exenatide synthetic,Repaglinide,0.14112649716552833,0.8386639019129283,0.6975374047473999,True,True,True,True,0.0,1.0,0,1
Morphine sulfate,Sildenafil citrate,0.02019227217196415,0.5865165169047009,0.5663242447327367,True,True,True,True,0.0,1.0,0,1
Kanamycin,Azithromycin,0.048181019480930586,0.4551252364937434,0.40694421701281286,True,True,False,False,0.0,1.0,0,0
