lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3080592229742685,1.2508412530513449,-0.057217969922923606,0,2,2,0,1,0,0.3360659751543252,0.019808826517081244,0.6441251982285936,0.340566924637871,0.06802489747291314,0.5914081777892158,0.6639340247456749,0.659433075262129
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3638667939893825,1.196860259416136,-0.16700653457324655,0,2,2,0,1,0,0.3122857381242784,0.01156172956206071,0.6761525322136609,0.3654288560561274,0.07228202827160925,0.5622891155722634,0.6877142617757216,0.6345711438438726
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.1516077571495558,1.1314146248206436,-0.020193132328912178,0,2,2,0,1,0,0.2811460341039619,0.2861001744425205,0.4327537913535176,0.28500658017084024,0.29857221463767586,0.4164212050914839,0.7188539657960381,0.7149934197291598
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.1516077571495558,1.1321557759604435,-0.01945198118911229,0,2,2,0,1,0,0.2811460341039619,0.2861001744425205,0.4327537913535176,0.3073106780086057,0.25322286782234515,0.43946645406904916,0.7188539657960381,0.6926893218913943
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3057530644562552,1.3051226823609983,-0.0006303820952568984,0,1,1,0,0,0,0.09339271168307954,0.5074615119775857,0.3991457762393347,0.09896106391948109,0.4969551896000394,0.40408374638047945,0.9066072882169205,0.9010389359805189
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1674822354358543,1.1321557759604435,-0.0353264594754108,0,2,2,0,1,0,0.31310750230848694,0.20630275974717188,0.48058973784434117,0.3073106780086057,0.25322286782234515,0.43946645406904916,0.686892497591513,0.6926893218913943
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9153496121376178,1.0095161405545516,0.09416652841693385,1,0,2,0,1,0,0.5049062918925863,0.07483780387720969,0.420255904130204,0.4784218453026654,0.033640168640117554,0.48793798595721705,0.4950937080074137,0.5215781545973346
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0595464271030883,1.0339806792736514,-0.02556574782943688,0,2,2,0,1,0,0.43031400819936977,0.07982555629817212,0.4898604354024581,0.4830096602631742,0.0,0.5169903396368257,0.5696859917006303,0.5169903396368257
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.185431938175005,1.166206855531271,-0.019225082643733904,0,2,2,0,1,0,0.4007511452551677,0.01306577111465972,0.5861830835301726,0.4168965721343645,0.0,0.5831034277656355,0.5992488546448322,0.5831034277656355
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1927703776461074,1.1793327436491978,-0.01343763399690956,0,2,2,0,1,0,0.37753562632917836,0.052158369495535865,0.5703060040752858,0.41033362807540114,0.0,0.5896663718245989,0.6224643735708216,0.5896663718245989
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0580270796195828,1.073481526271221,0.015454446651638198,1,2,2,0,1,0,0.4709864600902086,0.0,0.5290135398097914,0.4352672735416705,0.05598392644543817,0.5087487999128913,0.5290135398097914,0.5647327263583295
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1137006628332444,1.1350799814037742,0.02137931857052977,1,2,2,0,1,0,0.44067257149932476,0.004954193968105997,0.5543732344325693,0.4310304210860915,0.0028591762240428235,0.5661104025898657,0.5593274284006753,0.5689695788139085
