lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.286826759800407,1.4049896884897994,0.11816292868939238,1,2,2,0,1,0,0.3565866199997965,0.0,0.6434133799002035,0.2975051556551003,0.0,0.7024948442448997,0.6434133799002035,0.7024948442448997
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9328048978876307,0.6778285418215535,-0.25497635606607716,0,1,0,0,0,0,0.35534419390945077,0.35650671409346796,0.2881490918970813,0.5410716222176882,0.24002821354307005,0.2189001641392417,0.6446558059905493,0.45892837768231176
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0451041521481519,0.6596274679840084,-0.3854766841641435,0,2,0,0,0,0,0.44586568338431254,0.06316448088322307,0.4909698356324644,0.6000520915325982,0.14026834875079525,0.25967955961660655,0.5541343165156875,0.3999479083674018
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0451041521481519,0.6145365011391467,-0.4305676510090052,0,2,0,0,0,0,0.44586568338431254,0.06316448088322307,0.4909698356324644,0.6676539117068744,0.05015567524710471,0.282190412946021,0.5541343165156875,0.3323460881931257
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.029303713082335,1.1242930941629936,0.09498938108065857,1,2,2,0,1,0,0.35393284325586055,0.26283060020594384,0.38323655643819554,0.2595909482079932,0.3565250092210199,0.3838840424709869,0.6460671566441394,0.7404090516920068
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.6561274620062892,0.6145365011391467,-0.041590960867142535,0,0,0,0,0,0,0.6018175425189134,0.14023745275588398,0.25794500462520265,0.6676539117068744,0.05015567524710471,0.282190412946021,0.3981824573810866,0.3323460881931257
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.958470657097356,1.1607714533056974,0.2023007962083414,1,0,2,0,1,0,0.46664134906131594,0.10824664458001217,0.4251120062586719,0.3944423666692598,0.0503438131557831,0.5552138200749571,0.5333586508386841,0.6055576332307402
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9820156631466063,0.6485946965769945,-0.33342096656961173,0,0,0,0,0,0,0.4474617481657391,0.12306084032191557,0.42947741141234536,0.6757026516115027,0.0,0.32429734828849727,0.552538251734261,0.32429734828849727
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.4736315416105132,1.6037443440710675,0.13011280246055423,1,2,2,0,1,0,0.24812662886453224,0.030115200460422223,0.7217581705750455,0.1256101209579708,0.14503541381299087,0.7293544651290383,0.7518733710354678,0.8743898789420292
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0940395301937718,1.1921118594370406,0.09807232924326881,1,2,2,0,1,0,0.45298023480311406,0.0,0.5470197650968859,0.40394407018147976,0.0,0.5960559297185203,0.5470197650968859,0.5960559297185203
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1531014709617402,1.2696803959557608,0.11657892499402056,1,2,2,0,1,0,0.4234492644191299,0.0,0.5765507354808701,0.3448700393530058,0.04057952513822762,0.6145504354087665,0.5765507354808701,0.6551299605469941
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3891410794386942,1.1192335510613802,-0.269907528377314,0,2,2,0,1,0,0.2617078653982034,0.08744318956489895,0.6508489449368976,0.3779724920621002,0.12482146461441937,0.4972060432234804,0.7382921345017965,0.6220275078378997
