lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3363244242919372,1.607768228349023,0.2714438040570859,1,2,2,0,1,0,0.2608629614240478,0.14194965265996706,0.5971873858159851,0.16079763847638665,0.07063649449820356,0.7685658669254097,0.7391370384759521,0.8392023614236133
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.7905467840044769,0.5601354341810244,-0.23041134982345246,0,1,1,0,0,0,0.2734578698575444,0.6625374760804343,0.06400465396202125,0.448373077075024,0.5431184114689275,0.008508511356048482,0.7265421300424556,0.5516269228249759
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7351718463008667,0.7657194927481955,0.03054764644732877,1,1,1,0,0,0,0.28608413616805367,0.6926598811630258,0.021255982568920494,0.2728908642999472,0.6884987784519101,0.038610357148142684,0.7139158637319463,0.7271091356000527
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7351718463008667,0.7486658686794255,0.01349402237855879,1,1,1,0,0,0,0.28608413616805367,0.6926598811630258,0.021255982568920494,0.2849549896151247,0.6814241518903251,0.033620858394550215,0.7139158637319463,0.7150450102848753
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.6342282450852845,1.6528377642467225,0.018609519161437937,1,2,2,0,1,0,0.030580153242328195,0.3046114482300592,0.6648083984276126,0.04574145053939202,0.2556793344744935,0.6985792148861145,0.9694198466576718,0.9542585493606079
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.7053111176749878,0.7486658686794255,0.04335475100443775,1,1,1,1,0,0,0.32045133009307947,0.6537862219388533,0.025762447868067275,0.2849549896151247,0.6814241518903251,0.033620858394550215,0.6795486698069205,0.7150450102848753
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7218954365421485,1.0642702629228709,0.34237482638072236,1,0,2,0,1,0,0.5755321895174569,0.12704018422293764,0.29742762615960544,0.46786486843856456,0.0,0.5321351314614354,0.4244678103825431,0.5321351314614354
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.064921137267213,0.9543053249050443,-0.11061581236216866,0,2,0,0,0,0,0.3848079411525813,0.16546298022762448,0.4497290785197942,0.4971971108568632,0.051300453181229236,0.4515024358619075,0.6151920587474187,0.5028028890431367
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.55928830908578,1.5986029795474928,0.039314670461712664,1,2,2,0,1,0,0.20915574420744368,0.02240020229933256,0.7684440533932237,0.1892168245550661,0.02296337114237506,0.7878198042025588,0.7908442556925563,0.8107831753449338
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8854021777785577,1.0803200747980612,0.19491789701950357,1,0,2,0,1,0,0.5104883027418133,0.09362121653781558,0.3958904806203711,0.45983996250096937,0.0,0.5401600373990306,0.48951169715818665,0.5401600373990306
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.273135308593978,1.2213333188049622,-0.051801989789015845,0,2,2,0,1,0,0.3052103655266125,0.11644396015279686,0.5783456742205906,0.3715210573549536,0.03562456628513058,0.5928543762599158,0.6947896343733875,0.6284789425450463
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.422722505602202,1.5925685816009032,0.16984607599870127,1,2,2,0,1,0,0.2886387470988991,0.0,0.711361252801101,0.12932011908731153,0.14879118002447364,0.7218887007882148,0.711361252801101,0.8706798808126884
