lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.663998440883994,1.8109838490509491,0.14698540816695504,1,2,2,0,1,0,0.07625381979771712,0.18349391952057162,0.7402522606817112,0.07064728495327274,0.04772158104250546,0.8816311340042218
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.6697593135306692,1.505584841530677,-0.16417447199999224,0,2,2,0,1,0,0.1211173749006087,0.08800593666811346,0.7908766884312779,0.16891272699100898,0.15658970448730503,0.674497568521686
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7961708615842817,0.9383346844244104,0.14216382284012863,1,1,1,0,0,0,0.3254787057034004,0.5528717270089175,0.12164956728768209,0.2801120125511189,0.501441290473352,0.2184466969755292
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7961708615842817,0.9417424724795318,0.14557161089525006,1,1,1,0,0,0,0.3254787057034004,0.5528717270089175,0.12164956728768209,0.3297729681329755,0.3987115912545172,0.27151544061250726
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.17456499806152428,0.16411870321485136,-0.010446294846672921,0,0,0,1,0,0,0.9069616066816454,0.011511788575184624,0.08152660474316983,0.9126419847550645,0.010597327275019535,0.07676068796991592
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.3619244473860777,0.9417424724795318,-0.42018197490654585,0,2,1,0,0,0,0.18091927360249613,0.2762370054089299,0.5428437209885739,0.3297729681329755,0.3987115912545172,0.27151544061250726
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7758356634574656,1.022689681106196,0.2468540176487305,1,1,1,1,0,0,0.3371054713961775,0.5499533937501793,0.11294113485364317,0.26864927109413034,0.44001177670554337,0.2913389522003264
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.7587996085080965,0.7561235020949748,-0.0026761064131216594,0,1,1,1,0,0,0.30693791312120555,0.6273245652494925,0.06573752162930195,0.3570323309920174,0.5298118359209903,0.11315583308699223
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3926414576907802,1.3096096243318807,-0.08303183335889952,0,2,2,0,1,0,0.13926532363702576,0.32882789503516824,0.531906781327806,0.18445708934381216,0.32147619698049484,0.49406671367569294
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8981526227020554,1.6699825953819702,0.7718299726799148,1,0,2,0,1,0,0.4490393621446308,0.20376865300868277,0.34719198484668634,0.060619730498128126,0.20877794362177343,0.7306023258800984
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.4980221424535827,1.480499182549767,-0.017522959903815583,0,2,2,0,1,0,0.11921466177030038,0.2635485340058166,0.617236804223883,0.13243592691475803,0.254628963620717,0.612935109464525
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.7466284650108803,1.653040730477728,-0.09358773453315239,0,2,2,0,1,0,0.09455265878073106,0.06426621742765744,0.8411811237916115,0.13675508514932586,0.0734490992236204,0.7897958156270538
