lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3054072609366663,1.322831510549237,0.01742424961257072,1,2,2,0,1,0,0.34729636943166686,0.0,0.6527036304683331,0.3121405112972131,0.052887466656336944,0.63497202194645,0.6527036304683331,0.6878594886027869
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.1026126786237904,1.0539363238356811,-0.04867635478810928,0,2,2,0,1,0,0.40944698460678675,0.07849335196263624,0.5120596633305771,0.4088108025923868,0.12844207077954525,0.462747126528068,0.5905530152932132,0.5911891973076132
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8828968524325096,0.8915781791893599,0.008681326756850294,1,0,0,1,0,0,0.5194855822811192,0.07813198280525196,0.40238243481362884,0.50261356240289,0.10319469580486007,0.3941917416922499,0.4805144176188808,0.49738643749711
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8828968524325096,1.0049690144788177,0.12207216204630811,1,0,2,1,1,1,0.5194855822811192,0.07813198280525196,0.40238243481362884,0.4749538370871131,0.04512331114695606,0.47992285166593085,0.4805144176188808,0.5250461628128869
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.8935488040519336,0.8753919445410977,-0.0181568595108359,0,0,0,1,0,0,0.5248692681583879,0.05671265943129104,0.4184180723103213,0.540657390407519,0.0432932744438642,0.41604933504861674,0.47513073174161236,0.45934260949248096
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0493357574665678,1.0049690144788177,-0.04436674298775012,0,2,2,0,1,0,0.4258686479565163,0.09892694642039945,0.47520440552308424,0.4749538370871131,0.04512331114695606,0.47992285166593085,0.5741313519434836,0.5250461628128869
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.1676055995689099,1.2942833205961375,0.12667772102722763,1,2,2,0,1,0,0.35179191623085204,0.1288105677693859,0.519397515899762,0.31750486684466894,0.0707069455145246,0.6117881875408064,0.648208083669148,0.682495133055331
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0066330277295954,1.065468577596154,0.0588355498665587,1,2,2,0,1,0,0.3862928933555391,0.22078118535932645,0.3929259211851345,0.40732673128468194,0.11987795963448189,0.47279530898083616,0.6137071065444609,0.592673268615318
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,0.9022346800935389,0.9241113038111368,0.02187662371759791,1,0,0,0,0,0,0.5488826598532305,0.0,0.45111734004676945,0.5379443479944316,0.0,0.4620556519055684,0.45111734004676945,0.4620556519055684
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0538823854573411,1.2466674339897654,0.19278504853242429,1,2,2,0,1,0,0.4730588071713295,0.0,0.5269411927286706,0.3663905403340994,0.020551485142035628,0.6130579744238649,0.5269411927286706,0.6336094595659005
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0471542352729477,1.1245055417121828,0.07735130643923505,1,2,2,0,1,0,0.4764228822635262,0.0,0.5235771176364739,0.434119514470124,0.007255429147569147,0.5586250562823069,0.5235771176364739,0.565880485429876
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0943086088165455,0.9656998407404259,-0.12860876807611954,0,2,0,0,0,0,0.42084777181182387,0.06399584735980675,0.5151563807283693,0.513146924402583,0.008006310254407852,0.478846765243009,0.5791522280881761,0.48685307549741685
