lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2127055874272172,0.9596501940669614,-0.25305539336025584,0,2,0,0,0,0,0.3936472061863914,0.0,0.6063527937136086,0.5201749028665192,0.0,0.4798250970334807,0.6063527937136086,0.4798250970334807
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9474632206341558,0.4579845434111138,-0.489478677223042,0,1,0,0,0,0,0.12188298511130219,0.8087708089432398,0.069346205845458,0.5443045116155799,0.45340643315772644,0.0022890551266936663,0.8781170147886979,0.4556954882844201
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.4681969296371218,0.7015574747501228,0.23336054511300097,1,0,1,1,0,0,0.5339557745364883,0.46389152108990145,0.0021527042736101693,0.3013543169338374,0.6957338911822025,0.002911791783960127,0.46604422536351164,0.6986456829661627
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.4681969296371218,0.5465273811696106,0.07833045153248885,1,0,1,1,0,0,0.5339557745364883,0.46389152108990145,0.0021527042736101693,0.4589617265436646,0.53554916554306,0.0054891078132753195,0.46604422536351164,0.5410382733563353
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.9256014460315283,1.9241385862359548,-0.001462859795573479,0,2,2,0,1,0,9.515869265433893e-05,0.07420823638316311,0.9256966048241826,9.444322942175155e-05,0.07567252710520181,0.9242330295653765,0.9999048412073457,0.9999055566705782
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9788594333860317,0.5465273811696106,-0.432332052216421,0,1,1,1,0,0,0.08232203266764092,0.8564965010786864,0.06118146615367266,0.4589617265436646,0.53554916554306,0.0054891078132753195,0.9176779672323591,0.5410382733563353
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.1049078810239152,1.8452998871051722,0.740392006081257,1,2,2,0,1,0,0.3707414055638618,0.15360930764836106,0.4756492866877771,0.05203193143880578,0.05063624981721603,0.8973318186439782,0.6292585943361382,0.9479680684611942
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0745231587313036,0.8716058621294223,-0.2029172966018813,0,2,0,0,0,0,0.36588418199628925,0.1937084770761181,0.4404073408275927,0.5641970688352889,0.0,0.43580293106471113,0.6341158179037107,0.43580293106471113
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.7690240160146185,1.7498205863114136,-0.019203429703204877,0,2,2,0,1,0,0.06433537963481471,0.10230522451575215,0.8333593957494332,0.06108273848031282,0.1280139365279607,0.8109033248917265,0.9356646202651854,0.9389172614196871
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.981852161943827,1.8663805297570997,0.8845283678132727,1,0,2,0,1,0,0.5067308721023981,0.004686093651376748,0.4885830341462251,0.06680973502145017,0.0,0.9331902648785498,0.49326912779760185,0.9331902648785498
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.5145668890542494,0.8785442578581459,0.36397736880389653,1,0,1,0,0,0,0.7427165553728752,0.0,0.2572834445271247,0.22449252932734287,0.6724706832871683,0.10303678728548879,0.2572834445271247,0.7755074705726571
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4186103721536591,1.28056149002512,-0.13804888212853905,0,2,2,0,1,0,0.21681612257893962,0.1477573824884617,0.6354264948325987,0.2111468268149512,0.2971448561449773,0.49170831694007144,0.7831838773210604,0.7888531730850488
