lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.6945190361152105,1.4492933024241192,-0.24522573369109124,0,2,2,0,1,0,0.1527404818423947,0.0,0.8472595180576052,0.2753533486879403,0.0,0.7246466512120596,0.8472595180576052,0.7246466512120596
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.2737280090664531,1.361365822846446,0.08763781377999291,1,2,2,0,1,0,0.36313599536677343,0.0,0.6368640045332266,0.3193170884767769,0.0,0.680682911423223,0.6368640045332266,0.680682911423223
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7480214070002819,0.8722528976127393,0.12423149061245742,1,0,0,1,0,0,0.4596534849676741,0.3326716228643699,0.20767489206795597,0.440450226230696,0.2468466497258686,0.31270312394343536,0.5403465149323259,0.5595497736693039
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7480214070002819,0.8913323295443365,0.14331092254405464,1,0,0,1,0,0,0.4596534849676741,0.3326716228643699,0.20767489206795597,0.515111159404338,0.07844535144698736,0.40644348904867456,0.5403465149323259,0.48488884049566194
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.13518848802900818,0.13072782023490884,-0.004460667794099343,0,0,0,1,0,0,0.9324057558854958,0.0,0.06759424401450409,0.9346360897825456,0.0,0.06536391011745442,0.06759424401450409,0.06536391011745442
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.306033101449507,0.8913323295443365,-0.4147007719051705,0,2,0,0,0,0,0.3469834491752465,0.0,0.6530165507247535,0.515111159404338,0.07844535144698736,0.40644348904867456,0.6530165507247535,0.48488884049566194
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.710450927156563,1.0234867310524554,0.31303580389589236,1,0,2,0,1,0,0.4749320653804422,0.3396849418825525,0.18538299263700525,0.35779448386808316,0.26092430101137837,0.3812812150205385,0.5250679345195577,0.6422055160319169
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.6329304010627523,0.674005943275622,0.04107554221286969,1,0,0,0,0,0,0.4984468837459267,0.3701758312453942,0.13137728490867906,0.5231237745478654,0.2797465074286471,0.19712971792348744,0.5015531161540733,0.47687622535213453
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.41339633937261,1.299155324853779,-0.11424101451883106,0,2,2,0,1,0,0.27269208713940285,0.04121948614858415,0.686088426612013,0.33303576506788235,0.03477314481045625,0.6321910900216614,0.7273079127605971,0.6669642348321176
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8493229239064553,1.6781613306745937,0.8288384067681385,1,0,2,0,1,0,0.5753385379467724,0.0,0.4246614619532276,0.142176319000047,0.037486031125312076,0.8203376497746409,0.4246614619532276,0.857823680899953
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.53295520086884,1.4976914226290765,-0.035263778239763566,0,2,2,0,1,0,0.20787646996739478,0.051291858996370274,0.7408316709362349,0.2511542885854618,0.0,0.7488457113145383,0.7921235299326052,0.7488457113145383
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.293429137544334,1.2960912755369347,0.0026621379926006217,1,2,2,0,1,0,0.3532854311278329,0.0,0.646714568772167,0.3519543621315326,0.0,0.6480456377684674,0.646714568772167,0.6480456377684674
