lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3375161374725029,1.2879257632452707,-0.049590374227232115,0,2,2,0,1,0,0.15835242088951607,0.34577902074846506,0.4958685583620189,0.17709976302501765,0.35787471070469395,0.4650255262702884
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.406624166665666,1.1244567544810828,-0.2821674121845832,0,2,1,0,0,0,0.12814579515573543,0.337084243022863,0.5347699618214016,0.24022622153370726,0.39509080245150296,0.3646829760147899
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.92882254870002,0.9730926791287158,0.044270130428695764,1,1,1,0,0,0,0.27587325454434924,0.5194309422112815,0.20469580324436926,0.22597308112755718,0.5749611586161699,0.19906576025627293
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.92882254870002,0.9268958976000699,-0.0019266510999501607,0,1,1,0,0,0,0.27587325454434924,0.5194309422112815,0.20469580324436926,0.29597768314585715,0.48114873610821574,0.22287358074592706
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.4857359220837325,1.4972830391233296,0.011547117039597099,1,2,2,0,1,0,0.08046514540851596,0.3533337870992356,0.5662010674922485,0.08004786639762722,0.342621228081416,0.5773309055209568
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0876797697055662,0.9268958976000699,-0.16078387210549638,0,1,1,1,0,0,0.2388804409232961,0.43455934844784144,0.3265602106288624,0.29597768314585715,0.48114873610821574,0.22287358074592706
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8746832521295201,1.12940609182107,0.25472283969154985,1,1,2,1,1,1,0.35496580743102635,0.41538513300842733,0.2296490595605464,0.26574776486865587,0.3390983784416181,0.39515385668972597
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0958460128318497,1.125220493090837,0.029374480258987257,1,1,2,1,1,1,0.26586704614694473,0.37241989487426097,0.36171305897879436,0.2805965082959069,0.3135864903173494,0.40581700138674376
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2246489243176044,1.2101135397399168,-0.01453538457768766,0,2,2,0,1,0,0.23306218551388624,0.3092267046546231,0.45771110983149066,0.2521041865170823,0.28567808722591864,0.46221772625699903
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1605876868778755,1.4205630597227445,0.25997537284486905,1,2,2,0,1,0,0.22830012802792776,0.38281205706626886,0.3888878149058034,0.1801974042987736,0.21904213167970824,0.6007604640215182
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0236682648991469,1.1447788631447158,0.12111059824556891,1,1,2,1,1,1,0.31362270090312494,0.349086333294603,0.33729096580227197,0.23825361583395543,0.37871390518737336,0.38303247897867126
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1816288816347453,1.2704631619158888,0.08883428028114349,1,1,2,1,1,1,0.20761233657163383,0.403146445221987,0.38924121820637914,0.1685669448931911,0.39240294829772876,0.43903010680908006
