lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3234813033356034,1.2647720533730453,-0.05870924996255811,0,2,2,0,1,0,0.2973555179035685,0.08180766065725967,0.6208368213391718,0.23003510251783452,0.2751577413912857,0.4948071559908798,0.7026444819964315,0.7699648973821656
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.5058307885343627,0.4699138559879893,-0.035916932546373403,0,0,0,1,0,0,0.7054446101552904,0.08327999095505659,0.21127539878965304,0.6811137034263196,0.16785873695937129,0.15102755951430902,0.29455538974470963,0.3188862964736803
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6301585909408836,0.44273075281943536,-0.1874278381214482,0,0,0,1,0,0,0.5630065389606909,0.2438283309377348,0.19316513000157437,0.6807435765374357,0.19578209390569343,0.12347432945687097,0.43699346093930913,0.3192564233625644
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6301585909408836,0.564736251858182,-0.06542233908270156,0,0,0,1,0,0,0.5630065389606909,0.2438283309377348,0.19316513000157437,0.6481135147147964,0.1390367185122252,0.21284976667297836,0.43699346093930913,0.3518864851852036
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.8700991511269025,0.9367664678789049,0.06666731675200244,1,0,0,1,0,0,0.40455662559719263,0.32078759747871227,0.2746557768240951,0.37930785661745636,0.30461781868618226,0.31607432459636137,0.5954433743028074,0.6206921432825436
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.47636776337288234,0.564736251858182,0.08836848848529966,1,0,0,0,0,0,0.7217868444615536,0.0800585475040105,0.19815460793443593,0.6481135147147964,0.1390367185122252,0.21284976667297836,0.27821315543844644,0.3518864851852036
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6969379857013052,0.724473874209037,0.02753588850773181,1,0,0,0,0,0,0.5173471333630043,0.2683677473726862,0.2142851191643095,0.6049794593273435,0.06556720693627596,0.3294533336363805,0.4826528665369957,0.39502054057265645
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0479824830792044,0.9435174717003018,-0.10446501137890263,0,2,0,0,0,0,0.32340783854565724,0.30520183962948116,0.3713903217248616,0.5282412640498492,0.0,0.4717587358501509,0.6765921613543427,0.4717587358501509
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2751091512729784,1.5125716031112995,0.23746245183832104,1,2,2,0,1,0,0.3624454242635108,0.0,0.6375545756364892,0.2116511388223194,0.06412611904406178,0.7242227420336188,0.6375545756364892,0.7883488610776805
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4227305956852903,1.1466338808256922,-0.2760967148595981,0,2,2,0,1,0,0.2745585141899471,0.028152375734815504,0.6972891099752374,0.4266830594871539,0.0,0.5733169404128461,0.725441485710053,0.5733169404128461
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2890939327664226,1.3227135119046802,0.03361957913825764,1,2,2,0,1,0,0.25732940344804406,0.19624726013748953,0.5464233363144665,0.22883025714651406,0.21962597360229158,0.5515437691511943,0.742670596451956,0.7711697427534858
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.190546674268675,1.0589295842699786,-0.13161708999869637,0,2,1,0,0,0,0.2880865047428352,0.2332803160456546,0.47863317911151015,0.2416930634395326,0.45768428865095606,0.3006226478095113,0.7119134951571647,0.7583069364604673
