lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2906313948793677,1.3217406394402302,0.031109244560862503,1,2,2,0,1,0,0.3356552902942725,0.0380580243320872,0.6262866852736403,0.2638891560674418,0.15048104822488637,0.5856297956076719,0.6643447096057274,0.7361108438325583
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.2803203335269808,1.022083923992199,-0.2582364095347818,0,2,2,0,1,0,0.3598398331365096,0.0,0.6401601667634904,0.45368452053905434,0.0705470347296923,0.4757684446312534,0.6401601667634904,0.5463154793609457
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0853854543344228,1.0613420073568496,-0.024043446977573213,0,2,2,0,1,0,0.3252506154928119,0.2641133144799535,0.4106360699272346,0.34101444537333353,0.25662910169648323,0.40235645283018323,0.6747493844071881,0.6589855545266665
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0853854543344228,1.073880265923077,-0.011505188411345735,0,2,2,0,1,0,0.3252506154928119,0.2641133144799535,0.4106360699272346,0.34096556603722755,0.24418860180246782,0.4148458320603046,0.6747493844071881,0.6590344338627725
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3770592560930228,1.3430907413603372,-0.033968514732685584,0,2,2,0,1,0,0.09653815199861739,0.42986443970974236,0.47359740819164026,0.11350270268556593,0.42990385306853096,0.4565934441459031,0.9034618479013826,0.886497297214434
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1027084539658452,1.073880265923077,-0.0288281880427681,0,2,2,0,1,0,0.3409012809325552,0.2154889839690445,0.44360973499840034,0.34096556603722755,0.24418860180246782,0.4148458320603046,0.6590987189674449,0.6590344338627725
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9475748265565606,1.005675936032626,0.05810110947606539,1,0,2,0,1,0,0.5070148419836811,0.03839548927607738,0.4545896686402416,0.481682581590988,0.03095890058539815,0.4873585177236139,0.492985157916319,0.518317418309012
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0923737435945169,1.1721376550922897,0.07976391149777284,1,2,2,0,1,0,0.39337065821495043,0.12088493977558235,0.4857444019094672,0.4139311723538551,0.0,0.5860688275461449,0.6066293416850496,0.5860688275461449
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1652123897805378,1.1737123497414554,0.00849995996091768,1,2,2,0,1,0,0.41494745755054147,0.004892694918379187,0.5801598474310793,0.4110380034703204,0.004211643117903951,0.5847503533117757,0.5850525423494585,0.5889619964296796
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3586862201399093,1.299995903780761,-0.05869031635914834,0,2,2,0,1,0,0.2889765599829891,0.0633606596941125,0.6476627802228984,0.35000204800961954,0.0,0.6499979518903805,0.7110234399170109,0.6499979518903805
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1224102300128087,1.0580490782011425,-0.06436115181166624,0,2,2,0,1,0,0.42629695918717603,0.024995851412839193,0.5487071892999847,0.47097546079942876,0.0,0.5290245391005712,0.573703040712824,0.5290245391005712
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0720894931445788,0.9272074053311584,-0.14488208781342038,0,2,0,0,0,0,0.43694712066362673,0.05401626532816778,0.5090366139082055,0.5142481226342219,0.0442963492003977,0.44145552806538035,0.5630528792363734,0.48575187726577806
