lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2228348087862622,1.4155019575841365,0.1926671487978744,1,2,2,0,1,0,0.18982890419823759,0.39750738281726267,0.4126637129844998,0.13759529992817607,0.30930744255951126,0.5530972575123126
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9927940522458361,0.9915018851014995,-0.0012921671443365534,0,0,1,1,0,0,0.3418000875488029,0.32360577265655793,0.33459413979463903,0.32822766395765207,0.35204278698319624,0.31972954905915163
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9443714618392012,0.871236974087406,-0.07313448775179521,0,1,1,0,0,0,0.27817934634936314,0.4992698454620727,0.22255080818856424,0.33760294998533646,0.4535571259419213,0.20883992407274232
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9443714618392012,0.9294726572615357,-0.014898804577665459,0,1,1,0,0,0,0.27817934634936314,0.4992698454620727,0.22255080818856424,0.3048904753946907,0.46074639194908296,0.23436313265622635
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.0218725224477077,0.9833848566289269,-0.038487665818780714,0,1,1,0,0,0,0.2897767756765574,0.39857392619917775,0.31164929812426495,0.3096372558069913,0.3973406317570903,0.29302211243591836
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9920297585656783,0.9294726572615357,-0.0625571013041426,0,1,1,1,0,0,0.2921579000633543,0.4236544413076132,0.28418765862903256,0.3048904753946907,0.46074639194908296,0.23436313265622635
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8378151896858606,0.8440768395984959,0.0062616499126353364,1,1,0,1,0,0,0.373852924358563,0.41447896159701336,0.21166811404442357,0.3925745663218625,0.3707740277577791,0.23665140592035838
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1713094555587185,1.2612290395406078,0.08991958398188937,1,1,2,1,1,1,0.20094562341233796,0.42679929761660534,0.3722550789710566,0.23970035477844812,0.2593702509024958,0.500929394319056
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0538579558696957,1.104914639347759,0.05105668347806325,1,2,2,0,1,0,0.32380861965768604,0.29852480481493243,0.3776665755273816,0.27978848978539744,0.33550838108144615,0.3847031291331564
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.155230249637891,1.3542876195913134,0.19905736995342238,1,1,2,1,1,1,0.2292301785816092,0.38630939319889035,0.3844604282195003,0.1835554254244903,0.27860152955970613,0.5378430450158036
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0546964953428546,1.11266181810486,0.05796532276200539,1,1,1,1,0,0,0.2951179387502202,0.3550676271567049,0.3498144340930749,0.24523721704910886,0.39686374779692235,0.3578990351539688
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1710384046481,1.1613950753430253,-0.00964332930507461,0,2,2,0,1,0,0.24955154485854797,0.3298585056348041,0.4205899495066479,0.25307975885965217,0.33244540693767044,0.4144748342026774
