lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.372958731670899,1.0628179080860982,-0.3101408235848009,0,2,2,0,1,0,0.3038546476406404,0.019331972847820213,0.6768133794115394,0.44683806707282336,0.043505957568255184,0.5096559752589215,0.6961453522593596,0.5531619328271766
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9478393553911506,0.9116792089440983,-0.036160146447052344,0,0,0,1,0,0,0.4794703561212155,0.09321993216641833,0.42730971161236614,0.49035055204054706,0.10761968677480768,0.4020297610846453,0.5205296437787845,0.509649447859453
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9096419149661612,0.8171383508192155,-0.09250356414694572,0,0,0,1,0,0,0.49045988667763796,0.10943831147856295,0.4001018017437991,0.5207903418300844,0.141280965320616,0.33792869274929976,0.509540113222362,0.4792096580699158
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9096419149661612,0.8061637725944701,-0.10347814237169106,0,0,0,1,0,0,0.49045988667763796,0.10943831147856295,0.4001018017437991,0.5494207424216102,0.09499474236230958,0.3555845151160803,0.509540113222362,0.4505792574783899
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9752359382733119,0.9560302162433586,-0.019205722029953298,0,0,0,1,0,0,0.47355078707246673,0.07766248738175467,0.44878672544577863,0.47700912548838653,0.08995153257986842,0.4330393418317451,0.5264492128275333,0.5229908744116135
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8201332502274692,0.8061637725944701,-0.01396947763299905,0,0,0,0,0,0,0.5550180082110123,0.06983073315050631,0.3751512585384814,0.5494207424216102,0.09499474236230958,0.3555845151160803,0.4449819916889877,0.4505792574783899
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.951434187333788,1.0836474400052416,0.13221325267145356,1,0,2,0,1,0,0.47981097320554883,0.08894386605511428,0.4312451606393369,0.41949994249625244,0.07735267480225337,0.5031473826014942,0.5201890266944511,0.5805000574037475
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1995433803076383,1.1664680736531803,-0.033075306654458014,0,2,2,0,1,0,0.37412763304341845,0.05220135340552481,0.5736710134510568,0.4047371174437876,0.024057691259244368,0.571205191196968,0.6258723668565815,0.5952628824562124
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1304168903058553,1.0775875018948795,-0.05282938841097584,0,2,2,0,1,0,0.42556667248688845,0.0184497645203675,0.555983562892744,0.45526248719535334,0.011887523514413764,0.5328499891902329,0.5744333274131115,0.5447375127046467
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.9388415139051526,1.060639570446053,0.12179805654090037,1,0,2,0,1,0,0.48281268207835126,0.09553312173814481,0.4216541960835039,0.46968021467697346,0.0,0.5303197852230265,0.5171873178216487,0.5303197852230265
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0872898408539433,1.167890391013451,0.08060055015950773,1,2,2,0,1,0,0.4328786234561646,0.046952912033727374,0.520168464410108,0.3593820617201366,0.1133454853462757,0.5272724528335877,0.5671213764438354,0.6406179381798633
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.248053867503937,1.1950110363893491,-0.05304283111458785,0,2,2,0,1,0,0.3278686616874348,0.0962088089211933,0.5759225292913719,0.35880646775688996,0.08737602789687089,0.5538175042462391,0.6721313382125652,0.64119353214311
