lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3827631079273381,1.316313417161222,-0.06644969076611607,0,2,2,0,1,0,0.132248175586233,0.35274054090019585,0.5150112835135712,0.15647545325725848,0.3707356763242609,0.47278887041848056
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3161614164437485,1.122451029458873,-0.19371038698487553,0,2,1,0,0,0,0.1363598298469195,0.41111892386241244,0.4525212462906681,0.12351051399786224,0.6305279425454029,0.245961543456735
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9523972827006257,0.9532834147349374,0.0008861320343116486,1,1,1,0,0,0,0.08363585299881736,0.8803310113017392,0.03603313569944327,0.07160543689677094,0.9035057114715207,0.02488885163170834
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9523972827006257,0.9642900303837303,0.011892747683104554,1,1,1,0,0,0,0.08363585299881736,0.8803310113017392,0.03603313569944327,0.0774965191491904,0.8807169313178892,0.041786549532920554
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.4300040123283648,1.3992618766169542,-0.0307421357114106,0,2,1,0,0,0,0.051801174935611864,0.4663936378004112,0.48180518726397686,0.05143897142428513,0.4978601805344759,0.4507008480412391
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9991139314140564,0.9642900303837303,-0.034823901030326065,0,1,1,1,0,0,0.08869596312254942,0.8234941423408451,0.08780989453660565,0.0774965191491904,0.8807169313178892,0.041786549532920554
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6834998492466553,1.094792448100417,0.4112925988537617,1,0,2,0,1,0,0.4515569646223965,0.41338622150855175,0.13505681386905177,0.27895153281845697,0.3473044862626691,0.37374398091887395
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0328149047193058,1.1874254535597082,0.15461054884040237,1,1,2,1,1,1,0.3032415087598486,0.3607020777609967,0.3360564134791546,0.2639494405537103,0.28467566533287136,0.45137489411341836
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1251515807755186,1.1619747351123078,0.03682315433678918,1,2,2,0,1,0,0.2758627685598129,0.3231228821048557,0.4010143493353314,0.2649794026668384,0.30806645955401574,0.426954137779146
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.166311857533814,1.3444491700179269,0.1781373124841128,1,2,2,0,1,0,0.2500984669443716,0.33349120857744285,0.41641032447818555,0.18788867269938622,0.27977348458330054,0.5323378427173132
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2324713648670056,1.273255584614596,0.0407842197475905,1,2,2,0,1,0,0.21616498443515722,0.33519866626267986,0.4486363493021629,0.17978694167234938,0.36717053204070516,0.4530425262869455
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3314133993841657,1.1390406839984544,-0.19237271538571132,0,2,1,0,0,0,0.1474047709453674,0.37377705872509936,0.47881817032953317,0.1949182188878749,0.47112287822579557,0.33395890288632935
