lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3083687663432335,1.1523646727274421,-0.15600409361579137,0,2,2,0,1,0,0.32392157911946345,0.04378807521783958,0.6322903455626969,0.36052324510617634,0.12658883686020517,0.5128879179336185,0.6760784207805365,0.6394767547938237
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.8805245986984103,0.8506464099027633,-0.029878188795646965,0,0,0,1,0,0,0.5298738106889948,0.05972777972360027,0.41039840948740497,0.5376676873289792,0.07401821523927825,0.38831409733174255,0.47012618921100524,0.4623323125710208
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8989660768496055,0.9394587295155686,0.040492652665963136,1,0,0,1,0,0,0.5114228701929701,0.0781881825644543,0.4103889471425756,0.48636180830103337,0.08781765368236459,0.425820537916602,0.48857712970702993,0.5136381915989666
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8989660768496055,0.7484914713046447,-0.15047460554496084,0,0,0,1,0,0,0.5114228701929701,0.0781881825644543,0.4103889471425756,0.5842407749726637,0.08302697855002805,0.3327322463773083,0.48857712970702993,0.41575922492733636
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.6706585026963392,0.6637529369599602,-0.006905565736379016,0,0,0,1,0,0,0.6306270615233053,0.06808737405705056,0.3012855643196443,0.6285583065806344,0.07913044967877104,0.2923112436405946,0.3693729383766949,0.3714416933193656
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.969602385265783,0.7484914713046447,-0.22111091396113836,0,0,0,0,0,0,0.49275963863963795,0.04487833725494108,0.462362024005421,0.5842407749726637,0.08302697855002805,0.3327322463773083,0.5072403612603621,0.41575922492733636
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8825443320351261,1.1108776813527905,0.22833334931766447,1,0,2,0,1,0,0.5079792117998874,0.10149724416509913,0.3905235439350135,0.4246226894189675,0.03987693960927453,0.535500370871758,0.4920207881001126,0.5753773104810325
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1055467837548594,1.0791502154238621,-0.02639656833099724,0,2,2,0,1,0,0.40175011357818097,0.09095298888877877,0.5072968974330403,0.45447885338988914,0.011892077596359747,0.5336290689137512,0.5982498863218191,0.545521146510111
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0096745551053488,0.9992034492423121,-0.010471105863036678,0,2,0,0,0,0,0.4250033668849996,0.14031871092465206,0.43467792209034833,0.43440745539365094,0.13198163977038607,0.433610904735963,0.5749966330150004,0.565592544506349
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1192574255987526,1.269848966212619,0.15059154061386626,1,2,2,0,1,0,0.4107732331515777,0.05919610789809192,0.5300306588503304,0.35216794633511833,0.025815140917144517,0.6220169126477372,0.5892267667484223,0.6478320535648817
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.125424160702074,1.1912453620392305,0.06582120133715641,1,2,2,0,1,0,0.43728791954896296,0.0,0.562712080351037,0.3852809369240163,0.03819276391273685,0.5765262990632468,0.562712080351037,0.6147190629759837
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3660559526693836,1.0279736293237176,-0.338082323345666,0,2,2,0,1,0,0.3169720235653082,0.0,0.6830279763346918,0.4860131852381412,0.0,0.5139868146618588,0.6830279763346918,0.5139868146618588
