lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.0934244526687897,1.4850772477958378,0.3916527951270481,1,2,2,0,1,0,0.45328777356560507,0.0,0.5467122263343949,0.2210856674569088,0.07275141709034454,0.7061629153527467,0.5467122263343949,0.7789143324430912
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.45537572805651505,0.1640828054025228,-0.29129292265399226,0,0,0,1,0,0,0.6164968202152245,0.3116306313130359,0.07187254837173956,0.8800676556053852,0.07578188318670656,0.044150461107908115,0.3835031796847755,0.11993234429461468
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0627639125580353,1.2643049004119782,0.20154098785394292,1,1,1,0,0,0,0.2534775652011068,0.43028095683975104,0.31624147785914214,0.13877250530822458,0.45815008877157254,0.40307740582020285,0.7465224346988932,0.8612274945917754
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0627639125580353,0.7650676812601547,-0.2976962312978806,0,1,0,0,0,0,0.2534775652011068,0.43028095683975104,0.31624147785914214,0.44808305944508847,0.3387661996496683,0.21315074080524318,0.7465224346988932,0.5519169404549115
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.1053342896729137,1.1172034450572563,0.011869155384342633,1,1,1,0,0,0,0.015085644259625781,0.8644944216078349,0.12041993403253945,0.01963363722343665,0.8435292802958702,0.13683708238069311,0.9849143556403743,0.9803663626765633
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.2632226088734173,0.7650676812601547,-0.49815492761326263,0,1,0,1,0,0,0.11773540485202598,0.5013065812225305,0.3809580138254435,0.44808305944508847,0.3387661996496683,0.21315074080524318,0.8822645950479739,0.5519169404549115
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.4579108921015533,1.4670273857178349,0.009116493616281529,1,2,2,0,1,0,0.22543402614261154,0.0912210554132236,0.6833449183441649,0.2664863070410826,0.0,0.7335136928589174,0.7745659737573884,0.7335136928589174
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9931382482512721,0.6014533643384927,-0.39168488391277934,0,1,0,1,0,0,0.2711120404964469,0.4646376705558342,0.2642502888477189,0.5871422253310158,0.22426218479947568,0.1885955897695085,0.7288879594035531,0.4128577745689842
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.6107111398436706,1.7311103874430116,0.12039924759934095,1,2,2,0,1,0,0.08204569501280798,0.22519746993071346,0.6927568349564786,0.05609327818009809,0.15670305599679218,0.7872036657231097,0.917954304887192,0.943906721719902
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1312464839897747,0.8107423565241301,-0.3205041274656446,0,2,0,0,0,0,0.43437675790511265,0.0,0.5656232419948873,0.594628821637935,0.0,0.40537117826206504,0.5656232419948873,0.40537117826206504
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1829311426687161,1.2094920255592747,0.02656088289055858,1,2,1,0,0,0,0.23058864881139743,0.3558915595084891,0.4135197915801135,0.08710066744120333,0.6163066393583184,0.2965926931004782,0.7694113510886026,0.9128993324587966
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1262011164732286,1.0566747607574372,-0.06952635571579147,0,2,2,0,1,0,0.26078812402379814,0.3522226352791751,0.3869892405970268,0.3615799243268743,0.2201653903888142,0.41825468518431147,0.7392118758762019,0.6384200755731256
