lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3545910315762868,1.207942178946235,-0.14664885263005178,0,2,2,0,1,0,0.21454778475041036,0.2163133989228925,0.5691388163266972,0.28669329310420394,0.21867123484535736,0.4946354720504388
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.1948752201403632,0.891188974083873,-0.3036862460564902,0,1,1,0,0,0,0.14380136802162077,0.5175220438163952,0.338676588161984,0.2655079175439599,0.5777951908282069,0.1566968916278331
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.779895704895327,0.9295717749173581,0.1496760700220311,1,1,1,0,0,0,0.3069770551111489,0.6061501848823749,0.08687276000647601,0.13078125349156355,0.8088657180995146,0.060353028408921774
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.779895704895327,0.7934101333239792,0.013514428428652248,1,1,1,0,0,0,0.3069770551111489,0.6061501848823749,0.08687276000647601,0.314811473112679,0.5769669204506626,0.10822160643665836
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.7499526847854912,1.8007066919229404,0.050754007137449264,1,2,2,0,1,0,0.04621626412596677,0.15761478696257508,0.7961689489114581,0.041288046209578814,0.1167172156579019,0.8419947381325192
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9857110132885216,0.7934101333239792,-0.19230087996454237,0,1,1,1,0,0,0.1967973735988949,0.6206942395136886,0.18250838688741652,0.314811473112679,0.5769669204506626,0.10822160643665836
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.0273151892950874,1.3565699856153084,0.32925479632022103,1,1,2,1,1,1,0.25009673230426827,0.472491346096376,0.2774119215993557,0.21988161998180134,0.20366677442108896,0.5764516055971097
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9763651294574536,0.8843409664653783,-0.09202416299207528,0,1,0,1,0,0,0.2761832377146678,0.4712683951132109,0.25254836717212137,0.3971720203464176,0.3213149928417864,0.281512986811796
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.390994391468064,1.4578792691709939,0.06688487770292983,1,2,2,0,1,0,0.09708919788289545,0.41482721276614515,0.48808358935095947,0.11872313938653883,0.3046744520559286,0.5766024085575326
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8401514809824715,1.5075284468988828,0.6673769659164113,1,0,2,0,1,0,0.4676770037342525,0.22449451154902356,0.30782848471672397,0.20038248742541578,0.09170657825028569,0.7079109343242985
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9851917221848137,1.4860648969365324,0.5008731747517188,1,1,2,1,1,1,0.31099309341895265,0.3928220909772811,0.29618481560376625,0.1035769935248042,0.30678111601385927,0.5896418904613365
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.350277927978435,1.2802602319047274,-0.07001769607370756,0,2,1,0,0,0,0.10870354705491019,0.4323149779117449,0.458981475033345,0.12545687814980605,0.4688260117956605,0.4057171100545334
