lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4924965154874799,1.2310220363935929,-0.261474479093887,0,2,2,0,1,0,0.24111759812344707,0.025268288065626015,0.7336141137109269,0.38448898170320356,0.0,0.6155110181967964,0.7588824017765529,0.6155110181967964
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.5248350841125773,1.2880640494845854,-0.23677103462799187,0,2,1,0,0,0,0.06746554512623741,0.3402338254349479,0.5923006293388147,0.09001347913396407,0.5319089920474865,0.37807752871854944,0.9325344547737626,0.909986520766036
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7348560713830707,0.6564041162829032,-0.07845195510016756,0,1,1,0,0,0,0.34779589305994546,0.5695521422970384,0.08265196454301617,0.39565122810322917,0.5522934273106385,0.05205534448613235,0.6522041068400546,0.6043487717967708
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7348560713830707,0.5999068487594433,-0.1349492226236274,0,1,0,0,0,0,0.34779589305994546,0.5695521422970384,0.08265196454301617,0.47716891110887266,0.44575532882281144,0.07707575996831595,0.6522041068400546,0.5228310887911274
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.5286450398183804,1.5376100374287613,0.008964997610380943,1,2,2,0,1,0,0.026695377395717028,0.4179642051901857,0.5553404173140973,0.030897183259990166,0.4005955958512583,0.5685072207887515,0.973304622504283,0.9691028166400097
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9416067379226014,0.5999068487594433,-0.3416998891631581,0,1,0,1,0,0,0.29352537629896247,0.4713425092794736,0.23513211432156395,0.47716891110887266,0.44575532882281144,0.07707575996831595,0.7064746236010375,0.5228310887911274
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.0872801112881259,1.4369369254367048,0.34965681414857896,1,2,2,0,1,0,0.32229520292536457,0.26812948266114517,0.4095753143134903,0.25288511579554557,0.057292842772204054,0.6898220413322503,0.6777047969746355,0.7471148841044544
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.150154214092969,1.0505162626131646,-0.09963795147980448,0,2,2,0,1,0,0.374567146420559,0.10071149286591298,0.524721360613528,0.47474186859341766,0.0,0.5252581313065823,0.625432853479441,0.5252581313065823
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.4836880569561586,1.4565209703219968,-0.027167086634161786,0,2,2,0,1,0,0.21387603867131838,0.08855986550120458,0.697564095727477,0.2404753826379049,0.0625282642021932,0.6969963530599018,0.7861239612286816,0.7595246172620951
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0680671201609166,1.2580948537056684,0.19002773354475178,1,2,2,0,1,0,0.44647542223130116,0.038982035176480925,0.5145425424922179,0.3709525730471657,0.0,0.6290474268528342,0.5535245776686988,0.6290474268528342
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0724798363465617,0.974929066310439,-0.09755077003612278,0,2,0,0,0,0,0.44676199922774434,0.03399616499794955,0.519241835674306,0.39270064210039696,0.23966964928876708,0.36762970851083593,0.5532380006722556,0.607299357799603
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.5331324891064237,1.3658435802698776,-0.16728890883654612,0,2,2,0,1,0,0.23343375534678806,0.0,0.7665662445532119,0.2839900850591441,0.06617624941183428,0.6498336654290217,0.7665662445532119,0.716009914840856
