lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4458082080485024,1.3194128843501227,-0.1263953236983797,0,2,1,0,0,0,0.1180434773585294,0.31810483723443894,0.5638516854070317,0.11452203917613517,0.451543037297607,0.4339349235262579
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3543293088473327,1.0576507192602511,-0.2966785895870816,0,2,1,0,0,0,0.1284727440015953,0.3887252031494767,0.482802052848928,0.2086744332988292,0.5250004141420904,0.2663251525590804
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9457944267877001,0.9815452157108375,0.03575078892313743,1,1,1,0,0,0,0.17901648680937876,0.6961725995935425,0.1248109135970788,0.08889845406645554,0.8406578761562511,0.0704436697772932
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9457944267877001,0.9992501455777537,0.05345571879005362,1,1,1,0,0,0,0.17901648680937876,0.6961725995935425,0.1248109135970788,0.1462522028654157,0.7082454486914146,0.14550234844316956
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.4452989091714563,1.522263224323197,0.07696431515174074,1,2,2,0,1,0,0.0841246809312268,0.38645172896609,0.5294235901026831,0.07174060261597398,0.3342555704448549,0.5940038269391711
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0989588781076178,0.9992501455777537,-0.09970873252986412,0,1,1,1,0,0,0.1277505970411246,0.645539927810133,0.2267094751487424,0.1462522028654157,0.7082454486914146,0.14550234844316956
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7911256832386796,0.9543396453989372,0.16321396216025763,1,1,1,1,0,0,0.37973091997088754,0.4494124768195452,0.1708566032095672,0.34372370315350287,0.3582129482940572,0.29806334855244
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.276909728578552,1.2333022924210304,-0.043607436157521606,0,2,2,0,1,0,0.18502766030671597,0.35303495080801583,0.4619373888852681,0.2354663854105834,0.2957649367578027,0.46876867783161386
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3577086182164186,1.3118218655847609,-0.04588675263165776,0,2,2,0,1,0,0.18933040848693117,0.2636305648097188,0.5470390267033499,0.21098035024030773,0.2662174339346235,0.5228022158250687
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2597135529688772,1.4678431111585535,0.20812955818967627,1,2,2,0,1,0,0.17762134212962258,0.3850437627718775,0.4373348950984999,0.15821587204426224,0.2157251447529221,0.6260589832028157
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2679889224178167,1.0564509251511527,-0.211537997266664,0,2,2,0,1,0,0.20804770941082887,0.3159156587605256,0.4760366318286456,0.32650785719807385,0.2905333604526997,0.3829587823492265
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3395071141496135,1.3491333580644664,0.009626243914852894,1,2,2,0,1,0,0.16934532571983751,0.32180223441071126,0.5088524398694512,0.16768596432335017,0.31549471328883333,0.5168193223878166
