lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3906509022370475,1.4747174570179595,0.08406655478091207,1,2,2,0,1,0,0.13331226362878487,0.3427245705053827,0.5239631658658324,0.11700563565508022,0.29127127167188027,0.5917230926730396
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3237554245506038,1.0074836134234224,-0.3162718111271814,0,2,1,0,0,0,0.24520544088249616,0.1858336936844038,0.5689608654331,0.3265007009697425,0.3395149846370927,0.33398431439316484
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9339408412853097,0.8686016606173643,-0.06533918066794542,0,1,1,0,0,0,0.09134431248052047,0.8833705337536493,0.02528515376583024,0.142465166581943,0.8464680062187496,0.011066827199307362
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9339408412853097,0.9196241481520295,-0.014316693133280212,0,1,1,0,0,0,0.09134431248052047,0.8833705337536493,0.02528515376583024,0.10879817173304965,0.8627795083818709,0.02842231988507929
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.118493920853363,1.156105721327108,0.037611800473744905,1,1,1,0,0,0,0.09289845236596712,0.6957091744147027,0.2113923732193302,0.08930257696193011,0.665289124749032,0.24540829828903796
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9269739524788516,0.9196241481520295,-0.007349804326822085,0,1,1,1,0,0,0.13247679030239978,0.8080724669163492,0.05945074278125121,0.10879817173304965,0.8627795083818709,0.02842231988507929
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.763829377778587,1.2110707158569596,0.44724133807837263,1,0,2,0,1,0,0.41274206429149907,0.41068649363841486,0.17657144207008604,0.20323014001088988,0.38246900412126084,0.41430085586784937
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1596414380620241,1.2164578855152983,0.05681644745327419,1,2,2,0,1,0,0.24214992119542783,0.3560587195471203,0.40179135925745185,0.2438735176758217,0.29579507913305814,0.4603314031911201
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2587422996859763,1.2536279385653786,-0.00511436112059771,0,2,2,0,1,0,0.22827017288653037,0.28471735454096314,0.4870124725725065,0.2368161410872585,0.2727397792601047,0.4904440796526369
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1310648093013171,1.3386991184493957,0.20763430914807857,1,2,2,0,1,0,0.3113182105015329,0.24629876969561668,0.4423830198028503,0.24753426573068027,0.16623235008924392,0.5862333841800759
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1894717263381447,1.279728495479501,0.09025676914135627,1,2,2,0,1,0,0.24349801785474667,0.3235322379523618,0.4329697441928914,0.18657203359680524,0.34712743732688855,0.4663005290763062
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.236801272068939,1.3220697285312768,0.08526845646233783,1,2,2,0,1,0,0.22448231769780233,0.31423409253545637,0.4612835897667413,0.16798519184339167,0.3419598877819398,0.49005492037466847
