lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4027050609306269,1.4542664213974956,0.051561360466868766,1,2,2,0,1,0,0.15500491876202446,0.28728510154532433,0.5577099796926512,0.10706380235479103,0.3316059738929223,0.5613302237522867
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.7588789780141892,0.8174063852300446,0.058527407215855365,1,0,0,1,0,0,0.47037058750078575,0.30037984698423914,0.22924956551497505,0.43279624960412527,0.3170011155617052,0.2502026348341697
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8122893380857397,0.7462346708109511,-0.06605466727478859,0,0,0,1,0,0,0.4655535452581939,0.25660357139787254,0.2778428833439336,0.4400193296940363,0.37372666980097624,0.18625400050498744
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8122893380857397,0.8113057646801557,-0.0009835734055839707,0,0,0,1,0,0,0.4655535452581939,0.25660357139787254,0.2778428833439336,0.4222272016537083,0.34423983201242764,0.23353296633386403
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.8250012027537117,0.8078604965434514,-0.017140706210260315,0,0,1,1,0,0,0.40762201826945865,0.35975476070737095,0.23262322102317037,0.3945005178236871,0.40313846780917434,0.20236101436713852
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8015342264993235,0.8113057646801557,0.009771538180832207,1,1,0,1,0,0,0.3835844245372835,0.43129692442610945,0.18511865103660705,0.4222272016537083,0.34423983201242764,0.23353296633386403
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.1247574073390574,1.0478887328229651,-0.07686867451609225,0,1,2,1,1,1,0.23833010183739156,0.3985823889861595,0.36308750917644894,0.3233677716822525,0.30537572381253,0.3712565045052176
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0848496290922127,0.9526436992343168,-0.13220592985789592,0,2,0,0,0,0,0.28792090682996085,0.3393085572478656,0.3727705359221735,0.4059885830760232,0.23537913461363674,0.35863228231034006
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.196127648661888,1.1868439909799686,-0.0092836576819193,0,2,2,0,1,0,0.21213869500382868,0.37959496133045445,0.4082663436657168,0.2517410285559154,0.30967395190820063,0.43858501953588397
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0266152969655675,1.298080284087106,0.27146498712153844,1,1,2,1,1,1,0.28974705721249455,0.39389058860944326,0.31636235417806213,0.21349939175231744,0.2749209324082592,0.5115796758394233
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2217466550938996,1.345729172203462,0.12398251710956254,1,2,2,0,1,0,0.2546421454034667,0.26896905409916694,0.4763888004973663,0.2005092047240829,0.25325241834837203,0.5462383769275451
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4676643414323807,1.4626606290350805,-0.005003712397300131,0,2,2,0,1,0,0.14464170613671468,0.24305224629419,0.6123060475690953,0.13546590855991067,0.26640755384509796,0.5981265375949913
