lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.5091758514505724,1.6490597126197946,0.13988386116922213,1,2,2,0,1,0,0.24541207417471383,0.0,0.7545879257252862,0.11541341508998647,0.1201134570002325,0.764473127809781,0.7545879257252862,0.8845865848100135
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.5111870372598057,0.4904571603763429,-0.02072987688346284,0,0,0,1,0,0,0.6938470963093559,0.10111876992148247,0.20503413366916165,0.746168950008455,0.017204939406747267,0.2366261104847978,0.3061529035906441,0.2538310498915451
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8929923952711217,0.941287575633581,0.04829518036245928,1,0,0,1,0,0,0.4789816469683536,0.14904431059217096,0.3719740423394754,0.47104366148356897,0.11662510119928099,0.41233123721715004,0.5210183529316463,0.5289563384164311
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8929923952711217,0.9256301208779871,0.0326377256068654,1,0,0,1,0,0,0.4789816469683536,0.14904431059217096,0.3719740423394754,0.466058118543622,0.14225364183476877,0.3916882395216092,0.5210183529316463,0.533941881356378
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.8065761496210724,0.901431926012171,0.09485577639109866,1,0,0,1,0,0,0.5771242860263862,0.039175278126155295,0.38370043574745855,0.5457570884888712,0.00705389681008677,0.44718901460104216,0.42287571387361383,0.45424291141112894
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.7824608272194444,0.9256301208779871,0.1431692936585427,1,0,0,0,0,0,0.5931133503523136,0.03131247187592865,0.3755741776717579,0.466058118543622,0.14225364183476877,0.3916882395216092,0.40688664954768655,0.533941881356378
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.0175895319949844,1.0589684270028061,0.04137889500782177,1,2,2,0,1,0,0.37061871064408053,0.24117304651685462,0.38820824273906485,0.3881405886250794,0.16475039554703502,0.4471090157278856,0.6293812892559194,0.6118594112749206
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0514301811809328,1.0569392871593313,0.0055091059783984875,1,2,2,0,1,0,0.35453952472242567,0.23949076917421572,0.4059697060033586,0.47153035632033435,0.0,0.5284696435796656,0.6454604751775743,0.5284696435796656
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3427907849351215,1.560910050798025,0.21811926586290342,1,2,2,0,1,0,0.29587996187880017,0.06544929110727798,0.6386707469139218,0.15284186246193424,0.13340622407810657,0.7137519133599591,0.7041200380211998,0.8471581374380657
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0762744788212164,1.3880843609733788,0.31180988215216243,1,2,2,0,1,0,0.4618627604893918,0.0,0.5381372394106082,0.3059578194133105,0.0,0.6940421804866894,0.5381372394106082,0.6940421804866894
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9359414853182855,0.8378681635080705,-0.098073321810215,0,0,0,0,0,0,0.5320292572408573,0.0,0.46797074265914274,0.45984033870119506,0.24245115888953944,0.2977085023092655,0.46797074265914274,0.5401596611988049
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.277090125742543,1.3569393940114618,0.0798492682689187,1,2,2,0,1,0,0.29182595357517577,0.1392579669071054,0.5689160794177188,0.3215303028942691,0.0,0.6784696970057309,0.7081740463248243,0.6784696970057309
