lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2493582892295132,1.334206667126494,0.08484837789698085,1,2,2,0,1,0,0.24224556006806802,0.26615059063435065,0.49160384929758133,0.1933885754481779,0.27901618197715006,0.527595242574672
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.2513784550157692,1.0214675442475327,-0.22991091076823644,0,2,1,0,0,0,0.17054039615569527,0.4075407526728401,0.42191885117146455,0.2751934105108236,0.4281456347308202,0.29666095475835624
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0711403043051009,1.0674602253654524,-0.003680078939648501,0,1,1,0,0,0,0.19354143071353372,0.5417768342678316,0.2646817350186346,0.152492156542602,0.6275554615493438,0.21995238190805427
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0711403043051009,1.009483631701613,-0.06165667260348795,0,1,1,0,0,0,0.19354143071353372,0.5417768342678316,0.2646817350186346,0.23491186863952035,0.5206926310193466,0.2443955003411332
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.2977422346809844,1.3155708707209692,0.017828636039984858,1,1,1,0,0,0,0.046013241316711334,0.610231282685593,0.3437554759976956,0.04728555690605699,0.5898580154669167,0.36285642762702625
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1801013578838158,1.009483631701613,-0.17061772618220283,0,1,1,1,0,0,0.12628703612096004,0.5673245698742642,0.3063883940047758,0.23491186863952035,0.5206926310193466,0.2443955003411332
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.0604748084852682,1.1565748071556794,0.09609999867041119,1,1,2,1,1,1,0.2764781941904442,0.38656880313384345,0.33695300267571243,0.29063982392007415,0.26214554500417214,0.4472146310757536
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9961329377875553,0.8799801549527597,-0.11615278283479558,0,1,0,1,0,0,0.2578460813426792,0.48817489952708626,0.2539790191302345,0.3805960512135534,0.35882774262013356,0.2605762061663131
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.4071570884511848,1.4538391516635918,0.04668206321240698,1,2,2,0,1,0,0.12063959098191909,0.3515637295849773,0.5277966794331037,0.11441602145654231,0.3173288054233234,0.5682551731201342
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2022209732768465,1.2113666251640773,0.009145651887230821,1,2,2,0,1,0,0.2792446220410747,0.239289782641004,0.48146559531792127,0.30483513079342606,0.17896311324907066,0.5162017559575033
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.030696356385978,1.13753597756617,0.10683962118019208,1,1,1,1,0,0,0.309833860659906,0.34963592229421026,0.34053021704588377,0.17770568484931654,0.507052652735197,0.31524166241548646
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1963981199177205,0.999658345072148,-0.19673977484557248,0,1,1,1,0,0,0.19750812144101298,0.40858563720025354,0.39390624135873353,0.3081932456793734,0.3839551635691053,0.30785159075152135
