lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2489621357034468,1.3573355478789173,0.10837341217547047,1,1,2,0,1,0,0.15250203540705096,0.4460337934824513,0.40146417111049776,0.12844942656797034,0.3857655989851422,0.4857849744468876
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9729203167430279,0.8600424633566441,-0.11287785338638379,0,0,0,1,0,0,0.37473956664238955,0.2776005499721932,0.34765988338541737,0.42790494011720515,0.28414765640894535,0.2879474034738494
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9104053267997296,0.9135181112780089,0.003112784478279229,1,1,1,0,0,0,0.1810774981922265,0.7274396768158173,0.09148282499195613,0.1541954833793599,0.7780909219632713,0.06771359465736879
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9104053267997296,0.9182192549620578,0.007813928162328176,1,1,1,0,0,0,0.1810774981922265,0.7274396768158173,0.09148282499195613,0.17936880158208834,0.7230431418737656,0.09758805654414607
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.3609582472024047,1.452702861622011,0.09174461441960635,1,2,2,0,1,0,0.17647346256231022,0.2860948276729747,0.537431709764715,0.14405114848473888,0.25919484140851135,0.5967540101067498
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0879045826315739,0.9182192549620578,-0.16968532766951605,0,1,1,1,0,0,0.19415239902627227,0.5237906193158816,0.28205698165784615,0.17936880158208834,0.7230431418737656,0.09758805654414607
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.6141269351144556,0.860162252796707,0.2460353176822514,1,0,1,0,0,0,0.4824739930212297,0.42092507884308517,0.0966009281356852,0.34534702325016453,0.44914370070296367,0.2055092760468717
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.095330823019938,1.1122640483085635,0.01693322528862562,1,1,1,1,0,0,0.22474445083759792,0.4551802753048663,0.32007527385753576,0.2541945222449395,0.3793469072015573,0.36645857055350317
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2377481951788556,1.213099259470379,-0.024648935708476483,0,2,2,0,1,0,0.24313047205743513,0.2759908607062742,0.48087866723629064,0.25800662759819504,0.2708874853332308,0.47110588706857415
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.205285629294915,1.396113895641499,0.1908282663465839,1,2,2,0,1,0,0.2477384879766966,0.299237394751692,0.4530241172716115,0.20542327355617315,0.19303955724615496,0.601537169197672
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2199066579283513,1.4324065941313397,0.21249993620298846,1,2,2,0,1,0,0.22145850266056694,0.3371763367505148,0.4413651605889183,0.1635488600707624,0.2404956857271355,0.5959554542021022
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0375458294434692,1.0927846592051473,0.055238829761678154,1,1,1,1,0,0,0.29489439122170047,0.37266538811313,0.33244022066516954,0.24259357056781486,0.4220281996592229,0.3353782297729622
