lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4231339328249109,1.336659670085933,-0.08647426273897785,0,2,2,0,1,0,0.23281360211238336,0.11123886275032245,0.6559475350372942,0.325669254550378,0.012001820613310867,0.6623289247363111,0.7671863977876167,0.674330745349622
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3642201730466974,1.1311019131057076,-0.23311825994098978,0,2,2,0,1,0,0.3145822215984137,0.006615383556475217,0.6788023947451111,0.4096839092817646,0.049530268130763125,0.5407858224874722,0.6854177783015862,0.5903160906182353
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.1115475278892155,1.0889419613729816,-0.02260556651623391,0,2,2,0,1,0,0.34399367006952264,0.20046513177173925,0.4555411980587381,0.40224833415227657,0.1065613701224653,0.4911902956252581,0.6560063298304774,0.5977516657477234
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.1115475278892155,1.1372825270140738,0.025734999124858327,1,2,2,0,1,0,0.34399367006952264,0.20046513177173925,0.4555411980587381,0.36699664346041816,0.12872418586508988,0.504279170574492,0.6560063298304774,0.6330033564395818
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.590114716758995,1.5988139979588618,0.008699281199866737,1,2,2,0,1,0,0.12173724199985801,0.16641079904128891,0.7118519588588531,0.12622343117679524,0.14873913948754766,0.7250374292356571,0.8782627579001421,0.8737765687232047
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1462624403406017,1.1372825270140738,-0.00897991332652781,0,2,2,0,1,0,0.39639146392187846,0.06095463161564151,0.5426539043624801,0.36699664346041816,0.12872418586508988,0.504279170574492,0.6036085359781216,0.6330033564395818
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.7400647054951905,1.0068452418637543,0.2667805363685638,1,0,2,0,1,0,0.5503844090560972,0.1591664761926151,0.2904491146512877,0.42329032565635505,0.14657410662353562,0.43013556762010935,0.4496155908439028,0.5767096742436449
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0971571107593114,1.131049506215782,0.03389239545647049,1,2,2,0,1,0,0.44233794915910646,0.018166990722475587,0.539495060018418,0.4344752467921091,0.0,0.565524753107891,0.5576620507408936,0.565524753107891
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3228129241478366,1.2622148372027981,-0.06059808694503843,0,2,2,0,1,0,0.3385935378260817,0.0,0.6614064620739183,0.3688925812986009,0.0,0.6311074186013991,0.6614064620739183,0.6311074186013991
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.376600329828193,1.4335699409748826,0.056969611146689525,1,2,2,0,1,0,0.2991161498773798,0.02516737021704743,0.6757164798055728,0.28321502941255866,0.0,0.7167849704874413,0.7008838500226202,0.7167849704874413
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0210862610025189,1.002943427808653,-0.01814283319386578,0,2,2,0,1,0,0.4894568693987406,0.0,0.5105431305012594,0.4016625734764308,0.19373142503848537,0.40460600138508385,0.5105431305012594,0.5983374264235692
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2727055667259577,1.242758208267863,-0.02994735845809471,0,2,2,0,1,0,0.34672224201231544,0.033849949049411375,0.6194278088382732,0.37276477847623085,0.011712234579675247,0.6155229868440939,0.6532777578876846,0.6272352214237692
