lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4089153200895532,1.5655421216092633,0.1566268015197101,1,2,2,0,1,0,0.2955423398552234,0.0,0.7044576600447766,0.19818540374652477,0.03808707069768715,0.763727525455788,0.7044576600447766,0.8018145961534752
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.6807407158068424,0.06120478426696492,-0.6195359315398774,0,0,0,1,0,0,0.5874308955416437,0.14439749290986995,0.2681716114484862,0.9693976077665175,0.0,0.03060239213348246,0.41256910435835614,0.03060239213348246
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9280118518866025,0.9395177113488922,0.011505859462289658,1,1,1,0,0,0,0.13518058750025522,0.8016269729128872,0.06319243948685763,0.10704385598591176,0.8463945764792842,0.04656156743480398,0.8648194123997448,0.8929561439140882
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9280118518866025,0.797667578791285,-0.1303442730953175,0,1,1,0,0,0,0.13518058750025522,0.8016269729128872,0.06319243948685763,0.28208009252874844,0.6381722359512181,0.07974767142003349,0.8648194123997448,0.7179199073712516
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.9901861180215097,1.9836212268411062,-0.006564891180403487,0,2,2,0,1,0,0.003912416654764717,0.0019890484689610217,0.9940985347762743,0.008189386479446854,0.0,0.9918106134205531,0.9960875832452353,0.9918106134205531
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1563983183396325,0.797667578791285,-0.35873073954834744,0,1,1,1,0,0,0.07064184152015834,0.7023179984200509,0.22704015995979077,0.28208009252874844,0.6381722359512181,0.07974767142003349,0.9293581583798417,0.7179199073712516
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.2829784695401878,1.4021255366164955,0.11914706707630773,1,1,2,1,1,1,0.06746147687773053,0.582098576504351,0.3504399465179184,0.11126667907487041,0.3753411050337637,0.5133922157913658,0.9325385230222694,0.8887333208251296
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.3136461957660877,1.1657510955012154,-0.1478951002648723,0,2,2,0,1,0,0.2730445612136579,0.14026468160659653,0.5866907570797456,0.41712445214939226,0.0,0.5828755477506077,0.7269554386863422,0.5828755477506077
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.453701318339924,1.4701770480450118,0.016475729705087705,1,2,2,0,1,0,0.23929782176983758,0.06770303792040083,0.6929991402097616,0.2584035412429715,0.013015869269045226,0.7285805893879833,0.7607021781301624,0.7415964586570285
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.4207744610700231,1.2910024332150207,0.8702279721449977,1,0,2,0,1,0,0.7896127693649885,0.0,0.21038723053501154,0.3544987832924896,0.0,0.6455012166075104,0.21038723053501154,0.6455012166075104
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.6884562917741024,1.1494133837853227,0.46095709201122026,1,0,1,0,0,0,0.6164741242994506,0.07859545942699647,0.30493041617355293,0.18325221656557733,0.48408218288352267,0.3326656004509,0.3835258756005494,0.8167477833344227
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2432655012842073,1.786395632763589,0.5431301314793817,1,1,2,1,1,1,0.14240499086297997,0.4719245167898327,0.3856704922471873,0.10343152940163804,0.006741308233134787,0.8898271622652272,0.85759500903702,0.896568470498362
