lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.384521386976596,1.266053097430434,-0.11846828954616195,0,2,2,0,1,0,0.23731886282472328,0.14084088717395735,0.6218402499013194,0.3669734511847829,0.0,0.633026548715217,0.7626811370752767,0.633026548715217
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.19257327141610742,0.04522127771308918,-0.14735199370301824,0,0,0,1,0,0,0.8216756286577539,0.16407547106838513,0.01424890017386115,0.962052692395368,0.030673337296175,0.007273970208457091,0.1783243712422463,0.03794730750463209
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.5558602015802184,0.727566815586931,0.1717066140067126,1,1,1,0,0,0,0.4773511615958006,0.48943747502818075,0.033211363276018854,0.3153635285155941,0.6417061271818806,0.042930344202525214,0.5226488383041996,0.6846364713844058
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.5558602015802184,0.6263969979967452,0.07053679641652677,1,1,1,0,0,0,0.4773511615958006,0.48943747502818075,0.033211363276018854,0.41468472492841846,0.5442335519464179,0.04108172302516365,0.5226488383041996,0.5853152749715815
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.1012538456397614,1.0030593723620396,-0.0981944732777218,0,2,2,0,1,0,0.3440970681220554,0.21055201791612776,0.4453509138618168,0.39540793087328685,0.20612476569138669,0.39846730333532643,0.6559029317779446,0.6045920690267131
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8432112632069644,0.6263969979967452,-0.21681426521021918,0,1,1,1,0,0,0.2780464042997429,0.6006959279935498,0.12125766760670728,0.41468472492841846,0.5442335519464179,0.04108172302516365,0.7219535956002571,0.5853152749715815
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.5909570730219371,0.833276017298698,0.24231894427676093,1,0,0,0,0,0,0.6517032372447109,0.10563645228864092,0.24266031036664812,0.5086982475863085,0.14932748732868464,0.3419742649850067,0.348296762655289,0.49130175231369133
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9860860239888356,0.7512699904113109,-0.23481603357752467,0,1,0,1,0,0,0.2818314454951135,0.4502510848209375,0.267917469583949,0.5779985330960665,0.09273294319655602,0.32926852360737746,0.7181685544048866,0.42200146680393347
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.5817800922774463,1.5856778927914006,0.003897800513954275,1,2,2,0,1,0,0.19110872275750862,0.036002462007536415,0.772888815134955,0.16050778136621818,0.09330654427616313,0.7461856742576187,0.8088912771424914,0.8394922185337819
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.6685980084020675,0.959662126118503,0.2910641177164355,1,0,0,0,0,0,0.6657009956989662,0.0,0.33429900420103376,0.5201689368407484,0.0,0.4798310630592515,0.33429900420103376,0.4798310630592515
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.3550665609531127,1.4761534260430365,0.12108686508992372,1,2,2,0,1,0,0.2584966828792866,0.12794007308831387,0.6135632439323995,0.23547075997664,0.05290505380368353,0.7116241861196765,0.7415033170207134,0.76452923992336
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3926259752366223,1.3250461249248058,-0.06757985031181657,0,2,2,0,1,0,0.14003758166583694,0.32729886123170365,0.5326635570024594,0.13157810674940507,0.4117976613763841,0.4566242317742108,0.859962418234163,0.8684218931505949
