lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3185753999342151,1.1613674386944348,-0.15720796123978031,0,2,1,0,0,0,0.17663784100474475,0.32814891805629537,0.49521324093895985,0.2110422727962876,0.41654801571299016,0.37240971149072233
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.8499235160868038,0.8524894762428177,0.0025659601560138467,1,0,0,1,0,0,0.39934659305110354,0.35138329781098887,0.24927010913790748,0.38553648295761794,0.37643755784194627,0.23802595920043573
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0014604162547553,0.8333510830185276,-0.1681093332362278,0,1,1,0,0,0,0.3060752305166889,0.38638912271186704,0.3075356467714441,0.37786200047524643,0.41092491603097986,0.21121308349377385
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0014604162547553,0.9963342329447962,-0.005126183309959176,0,1,1,0,0,0,0.3060752305166889,0.38638912271186704,0.3075356467714441,0.303586214159266,0.39649333873667186,0.2999204471040621
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9436408211294929,0.9514168574259513,0.0077760362964583996,1,0,0,1,0,0,0.3534035008070809,0.34955217725634524,0.2970443219365738,0.35663691060467734,0.33530932136469416,0.30805376803062856
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9379755546240705,0.9963342329447962,0.05835867832072572,1,0,1,0,0,0,0.3608439849639688,0.34033647544799195,0.29881953958803925,0.303586214159266,0.39649333873667186,0.2999204471040621
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8238264792658003,0.8816582881460899,0.057831808880289604,1,1,1,1,0,0,0.33093783367075297,0.5142978533926937,0.15476431293655327,0.34480261976075294,0.4287364723324038,0.2264609079068431
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1630480170549755,1.1235471223276816,-0.0395008947272939,0,2,2,0,1,0,0.23061917860557152,0.37571362573388145,0.393667195660547,0.3033253142458878,0.26980224918054296,0.42687243657356927
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.064897226794446,0.9992722614150911,-0.06562496537935503,0,2,0,0,0,0,0.3201279383057667,0.2948468965940206,0.3850251651002128,0.34651464788123093,0.3076984428224471,0.34578690929632194
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.153688372553056,1.2183840768261671,0.06469570427311111,1,2,2,0,1,0,0.23859505364776942,0.36912152015140504,0.39228342620082546,0.23425592911283932,0.3131040649481542,0.4526400059390065
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0861979033909934,1.0462753144599797,-0.03992258893101375,0,2,1,0,0,0,0.29684224982466995,0.32011759695966663,0.3830401532156634,0.2741533138556282,0.4054180578287639,0.3204286283156079
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0993255105970592,1.2826138932754343,0.1832883826783751,1,2,2,0,1,0,0.26725317471238536,0.36616813997817016,0.36657868530944454,0.20841936060338742,0.3005473855177911,0.4910332538788216
