lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.225811290743117,1.3085617805685072,0.08275048982539035,1,1,1,0,0,0,0.15295129489542658,0.46828611946603,0.3787625856385435,0.12454367261258334,0.44235087420632624,0.4331054531810905
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.747524916850443,0.7819968600252555,0.0344719431748125,1,0,0,1,0,0,0.4566548819249319,0.3391653192996931,0.2041797987753749,0.47575838171203433,0.2664863765506761,0.2577552417372897
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6631780022199608,0.7003103860331334,0.03713238381317263,1,0,0,1,0,0,0.5121613653577045,0.31249926706463027,0.17533936757766527,0.44282234730106756,0.4140449193647315,0.14313273333420096
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6631780022199608,0.8350706771916587,0.1718926749716979,1,0,0,1,0,0,0.5121613653577045,0.31249926706463027,0.17533936757766527,0.4232399598854022,0.3184494030375367,0.258310637077061
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.1320544502919,1.1298536660800116,-0.002200784211888518,0,1,1,0,0,0,0.1690029097535608,0.5299397302009783,0.3010573600454609,0.16352216695040572,0.543102000019177,0.2933758330304173
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9753827176461607,0.8350706771916587,-0.14031204045450196,0,0,0,0,0,0,0.3502502763653475,0.32411672962314425,0.3256329940115082,0.4232399598854022,0.3184494030375367,0.258310637077061
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.1145409592065394,1.2241551926075103,0.10961423340097087,1,1,1,1,0,0,0.13937166962372693,0.6067157015460066,0.2539126288302664,0.17711193655685134,0.42162093427878694,0.40126712916436164
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.051672820492366,0.9320850120304787,-0.11958780846188732,0,1,1,1,0,0,0.24245138793596963,0.463424403635695,0.2941242084283355,0.3544596497531351,0.3589956884632512,0.28654466178361376
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.434928962300813,1.3926213509217202,-0.04230761137909278,0,2,2,0,1,0,0.06692478834673792,0.43122146100571107,0.501853750647551,0.08867040043386375,0.43003784821055213,0.48129175135558405
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.8463188840020615,1.3126139404742787,0.46629505647221725,1,0,2,0,1,0,0.4445496595448987,0.2645817969081413,0.29086854354696007,0.2816150393524367,0.12415598082084789,0.5942289798267154
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2285508219147214,1.3475998360130816,0.11904901409836022,1,2,2,0,1,0,0.24989349671092745,0.2716621846634236,0.4784443186256489,0.19729932826336427,0.25780150746018987,0.5448991642764459
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4568014139524457,1.1039113002343488,-0.35289011371809687,0,2,1,0,0,0,0.11169159380345593,0.31981539844064255,0.5684930077559015,0.2561719916483557,0.38374471646894,0.3600832918827044
