lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3237813047490872,1.1925265516618113,-0.13125475308727585,0,2,2,0,1,0,0.3278206670051355,0.020577361040641735,0.6516019718542228,0.3497484869445728,0.10797647424904304,0.5422750387063842,0.6721793328948645,0.6502515129554272
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.8494880359977229,0.8502348861694897,0.0007468501717667886,1,0,0,1,0,0,0.5481851240279259,0.054141715746425685,0.39767316012564863,0.5357007675658989,0.07836357849871244,0.38593565383538864,0.4518148758720743,0.4642992323341011
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0001053148931547,0.8328291067630923,-0.1672762081300624,0,2,0,0,0,0,0.46162953866732026,0.0766356075722048,0.4617348536604749,0.5242083547538142,0.11875418352927927,0.3570374616169065,0.5383704612326797,0.47579164514618577
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0001053148931547,0.9957839648903517,-0.004321350002802982,0,2,0,0,0,0,0.46162953866732026,0.0766356075722048,0.4617348536604749,0.45748548176300646,0.08924507138363526,0.45326944675335823,0.5383704612326797,0.5425145181369935
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9494146070414334,0.9559984504426698,0.006583843401236411,1,0,0,1,0,0,0.5019804091200721,0.0466245745184222,0.45139501626150563,0.5069999088993812,0.03000173155856776,0.46299835944205103,0.49801959077992786,0.4930000910006188
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9319917286473779,0.9957839648903517,0.06379223624297381,1,0,0,0,0,0,0.513779031147115,0.040450208858392143,0.4457707598944929,0.45748548176300646,0.08924507138363526,0.45326944675335823,0.486220968752885,0.5425145181369935
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8019189324148872,0.8863285531493659,0.08440962073447866,1,0,0,0,0,0,0.4882402048589412,0.22160065766723044,0.29015913737382837,0.48948718151997683,0.13469708361068053,0.37581573476934266,0.5117597950410588,0.5105128183800232
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1763149918614635,1.0471937515704373,-0.12912124029102623,0,2,2,0,1,0,0.382677051765941,0.05833090440665458,0.5589920437274044,0.47640312411478136,0.0,0.5235968757852186,0.617322948134059,0.5235968757852186
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0178194542401435,0.9807873946171523,-0.037032059622991276,0,2,0,0,0,0,0.4910902727799282,0.0,0.5089097271200718,0.5096063025914238,0.0,0.4903936973085761,0.5089097271200718,0.4903936973085761
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.160195400687787,1.2005729346500447,0.04037753396225763,1,2,2,0,1,0,0.39027083166017246,0.059262935791868,0.5504662324479596,0.39849731280903794,0.002432439531879333,0.5990702475590827,0.6097291682398276,0.601502687090962
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0822501705420449,1.0666197763075786,-0.015630394234466216,0,2,2,0,1,0,0.45887491462897756,0.0,0.5411250852710224,0.4209114869768296,0.09155724953876215,0.4875312633844082,0.5411250852710224,0.5790885129231704
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1069741523530756,1.2503900305350573,0.14341587818198165,1,2,2,0,1,0,0.41871748094844097,0.05559088555004257,0.5256916334015165,0.3748049846324713,0.0,0.6251950152675286,0.581282518951559,0.6251950152675286
