lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.375119198762702,1.0620779759812566,-0.3130412227814454,0,2,2,0,1,0,0.1547632137265617,0.31535437378417464,0.5298824124892637,0.29505248188089395,0.34781706025695547,0.35713045786215064
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9470462794924573,0.9130219722190689,-0.034024307273388454,0,1,1,0,0,0,0.3260342963098907,0.4008851278877612,0.27308057580234807,0.33740857930607804,0.41216086916877503,0.2504305515251469
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9066772362379212,0.8281283108628755,-0.07854892537504565,0,1,1,0,0,0,0.3369002138290879,0.4195223361039031,0.243577450067009,0.366133945310057,0.4396037985170102,0.19426225617293266
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9066772362379212,0.8075225492168969,-0.09915468702102426,0,1,0,0,0,0,0.3369002138290879,0.4195223361039031,0.243577450067009,0.40157637735799506,0.38932469606711306,0.20909892657489193
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9712550414403707,0.9493260542804071,-0.02192898715996361,0,1,1,0,0,0,0.3206405063836844,0.3874639457922606,0.291895547824055,0.32565620459330274,0.39936153653298767,0.2749822588737097
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8147134296070548,0.8075225492168969,-0.007190880390157917,0,0,0,0,0,0,0.4111805099662547,0.36292555046043595,0.22589393957330944,0.40157637735799506,0.38932469606711306,0.20909892657489193
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9516440275882738,1.0769587428702194,0.1253147152819456,1,1,1,1,0,0,0.324238205455686,0.3998795615003542,0.2758822330439598,0.2635447891012592,0.3959516789272624,0.3405035319714785
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1804246868701016,1.1629395815310153,-0.017485105339086315,0,2,2,0,1,0,0.22241586974291855,0.3747435736440613,0.4028405566130201,0.2483108341774252,0.3404387501141344,0.41125041570844045
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1404835245607046,1.0916406572770012,-0.04884286728370335,0,2,2,0,1,0,0.2630171064533535,0.33348226253258834,0.40350063101405814,0.29347231178264777,0.3214147191577032,0.38511296905964904
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.9329440818762551,1.157352172953607,0.22440809107735182,1,1,2,1,1,1,0.33441090501204057,0.39823410809966364,0.26735498688829573,0.2926155880711575,0.2574166509040781,0.44996776102476443
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0770079345085115,1.1351070625248212,0.058099128016309676,1,1,1,1,0,0,0.27783325257373603,0.3673255603440166,0.35484118708224743,0.21577233394295586,0.43334826958926703,0.3508793964677771
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.216810716075584,1.1735720989069482,-0.04323861716863586,0,1,1,1,0,0,0.1852741455752873,0.41264099277384153,0.4020848616508713,0.21359196434898928,0.3992439723950732,0.3871640632559375
