lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3396603041251263,1.3621285816307194,0.022468277505593104,1,2,2,0,1,0,0.1679561429742974,0.32442740992627905,0.5076164470994236,0.16081577038630573,0.3162398775966692,0.522944352017025
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9793102269383602,0.47482881823882883,-0.5044814086995314,0,1,0,0,0,0,0.3199804797291438,0.38072881360335203,0.29929070666750407,0.6331848873757998,0.2588014070095714,0.10801370561462872
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.0148298415177093,0.9937901402979727,-0.02103970121973653,0,1,1,0,0,0,0.13265497140091365,0.7198602156804637,0.1474848129186228,0.14237522534922584,0.7214594090035757,0.13616536564719853
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.0148298415177093,0.9914061335248241,-0.02342370799288518,0,1,1,0,0,0,0.13265497140091365,0.7198602156804637,0.1474848129186228,0.20914529418848576,0.5903032780982045,0.20055142771330978
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.9099938015068705,1.9068659359659037,-0.003127865540966779,0,2,2,0,1,0,0.008748154960545719,0.07250988857203808,0.9187419564674162,0.010475861402690917,0.07218234122871442,0.9173417973685947
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.295085057484624,0.9914061335248241,-0.3036789239597999,0,1,1,1,0,0,0.08626529159988068,0.5323843593156146,0.38135034908450477,0.20914529418848576,0.5903032780982045,0.20055142771330978
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9664257164740313,1.1038271140653046,0.13740139759127334,1,1,1,1,0,0,0.2229911271835826,0.5875920291588035,0.18941684365761394,0.20474976608947526,0.486673353755745,0.30857688015477985
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.214293517526023,1.218233634033973,0.003940116507950009,1,1,2,1,1,1,0.17389968559364913,0.4379071112866786,0.3881932031196722,0.22504120599509372,0.33168395397583966,0.44327484002906664
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.3419614559660058,1.3541046235035195,0.012143167537513655,1,2,2,0,1,0,0.1811181563423053,0.29580223134938344,0.5230796123083112,0.19007686664169487,0.2657416432130907,0.5441814901452144
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4114704237717008,1.4668588248680268,0.05538840109632592,1,2,2,0,1,0,0.20882031503060222,0.170888946167095,0.6202907388023029,0.17894710124945454,0.17524697263306427,0.6458059261174812
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9555461183139795,1.172254020779746,0.21670790246576654,1,1,1,1,0,0,0.34578131878687957,0.3528912441122614,0.301327437100859,0.20567711013323473,0.4163917589537844,0.3779311309129808
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2889463231958507,1.5010341395136142,0.21208781631776352,1,1,2,1,1,1,0.13051767128188327,0.45001833424038307,0.41946399447773375,0.12072435131598652,0.25751715785441254,0.6217584908296009
