lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3067905557956512,1.248230945455414,-0.05855961034023727,0,2,2,0,1,0,0.17350461159960084,0.3462002210051472,0.48029516739525197,0.17927786584994418,0.3932133228446974,0.4275088113053583
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.1608911789148806,1.026338833447315,-0.13455234546756567,0,1,1,0,0,0,0.1792877281129686,0.48053336485918235,0.3401789070278491,0.21649682044805063,0.5406675256565837,0.24283565389536557
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.018159684870139,0.9630069258386991,-0.05515275903144001,0,1,1,0,0,0,0.22809107915495355,0.5256581568199539,0.24625076402509263,0.21446501956860295,0.608063035024095,0.17747194540730202
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.018159684870139,1.0527514412644212,0.034591756394282136,1,1,1,0,0,0,0.22809107915495355,0.5256581568199539,0.24625076402509263,0.20377608164740613,0.5396963954407665,0.2565275229118274
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.1157193555447824,1.1380838984096275,0.022364542864845127,1,1,1,0,0,0,0.19627004343553087,0.4917405575841556,0.31198939898031347,0.1909392761460514,0.4800375492982696,0.329023174555679
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0880450562203532,1.0527514412644212,-0.03529361495593197,0,1,1,1,0,0,0.20932101896594882,0.49331290584774906,0.29736607518630204,0.20377608164740613,0.5396963954407665,0.2565275229118274
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.866070194228518,0.9912075164383165,0.12513732220979845,1,1,1,1,0,0,0.362243239988032,0.4094433257954182,0.2283134342165499,0.3248792913642532,0.35903390083317716,0.3160868078025697
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.2205366627464558,1.1974800828287484,-0.023056579917707376,0,2,2,0,1,0,0.21486528887192,0.34973275950970445,0.43540195161837564,0.2537303612020738,0.295059194767104,0.4512104440308222
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1636901030559448,1.1577996280640557,-0.005890474991889105,0,2,2,0,1,0,0.26559856143395394,0.30511277407614745,0.42928866448989866,0.25902453573437556,0.3241513004671933,0.4168241637984311
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.218849018855298,1.3205038433028649,0.1016548244475668,1,2,2,0,1,0,0.20669112457766545,0.3677687319893708,0.42554014343296365,0.19132439734320938,0.2968473620107165,0.5118282406460741
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1230523754155295,1.1094984114078712,-0.013553964007658292,0,2,2,0,1,0,0.2764881266128763,0.3239713713587179,0.3995405020284058,0.2607530109081414,0.368995566775846,0.3702514223160126
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1535086234241718,1.202971402866953,0.0494627794427811,1,2,2,0,1,0,0.2474635805969236,0.35156421538198096,0.4009722040210954,0.22696251630210473,0.3431035645288376,0.4299339191690577
