lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2322210224674477,1.1348980557078245,-0.09732296675962315,0,2,2,0,1,0,0.18956521777613497,0.38864854198028204,0.42178624024358286,0.2454105970276608,0.37428075023685375,0.3803086527354854
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.061223901755444,0.9706281065857425,-0.0905957951697014,0,2,1,0,0,0,0.29722072105361125,0.3443346561373337,0.3584446228090551,0.32077158643404785,0.38782872054616196,0.29139969301979024
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7097622913631885,0.8338853318064803,0.12412304044329181,1,1,1,0,0,0,0.42133940649225804,0.4475588956522954,0.13110169785544654,0.29983134670977607,0.5664519747739675,0.13371667851625643
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7097622913631885,0.8281333924549856,0.11837110109179716,1,1,1,0,0,0,0.42133940649225804,0.4475588956522954,0.13110169785544654,0.3629698106231989,0.4459269862986167,0.19110320307818449
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7950861465450059,0.7695837962824559,-0.02550235026254999,0,1,1,0,0,0,0.3520793599399842,0.5007551335750257,0.1471655064849901,0.3906299061753178,0.44915639136690855,0.16021370245777364
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9360230607911051,0.8281333924549856,-0.10788966833611946,0,1,1,1,0,0,0.3425327438914664,0.3789114514259621,0.2785558046825715,0.3629698106231989,0.4459269862986167,0.19110320307818449
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9250496194963356,1.002911882699336,0.07786226320300038,1,1,1,1,0,0,0.3020333147284698,0.4708837510467246,0.2270829342248055,0.25874399924939256,0.4796001188018789,0.2616558819487286
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.982676606286488,1.1101784853558936,0.12750187906940558,1,1,2,1,1,1,0.3271155106195995,0.36309237247431286,0.3097921169060876,0.27259305205646034,0.3446354105311858,0.38277153741235387
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0991598167587922,1.2078349475453254,0.10867513078653324,1,1,1,1,0,0,0.18513344492734976,0.5305732933865084,0.2842932616861419,0.16670591766453827,0.45875321712559797,0.37454086520986374
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3434541918072678,1.4877288980429133,0.14427470623564553,1,2,2,0,1,0,0.20538283325957205,0.24578014167358841,0.5488370250668396,0.16352980795607305,0.1852114860449404,0.6512587059989865
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9904249526948012,0.9833298102971164,-0.007095142397684828,0,0,1,0,0,0,0.38263755354717394,0.24429994021085066,0.3730625062419753,0.2799005659381779,0.4568690578265277,0.2632303762352943
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.3167058956883446,1.320904400848447,0.004198505160102339,1,1,2,1,1,1,0.10644331619135,0.47040747192895527,0.42314921187969473,0.1610667538459393,0.3569620914596747,0.48197115469438606
